035.9-01.1 |18594+0204 1859288+ 2 448 32  6 81 31.415E+002.262E+004.499E+001.022E+023331
036.0+17.6 |17511+1037 1751108+103758 29  7 90 32.500E-016.838E-012.091E+002.302E+001333
036.1-57.1 |22267-2102 2226465-21 214 28 18 69 22.500E-013.210E-011.673E+001.237E+011123
037.5-05.1 |19158+0141 1915487+ 14127 26  6 80 34.993E+002.949E+014.065E+011.826E+013333
037.7-34.5 |21014-1133 21 1274-113348 30  7 73 36.334E+005.670E+019.110E+014.806E+013333
038.2+12.0 |18152+1007 1815124+10 752 28 10 85 38.130E-011.439E+011.023E+014.577E+003333
038.4-03.3 |19108+0319 1910523+ 31949 28  7 80 32.500E-011.567E+002.278E+004.875E+011331
038.7-03.3 |19113+0332 1911236+ 33226 35  6 80 32.548E-013.498E+004.793E+003.885E+011331
039.5-02.7 |19110+0432 1911 45+ 43247 32  7 80 33.396E-015.661E+007.062E+004.123E+011331
039.8+02.1 |18538+0703 1853524+ 7 326 19  4 80 34.647E+004.048E+014.808E+011.127E+023331
040.3-00.4 |19043+0619 19 4201+ 619 9 44  6 80 32.308E+001.444E+007.546E+011.520E+021311
040.4-03.1 |19140+0507 1914 28+ 5 738 31  7 48 31.137E+001.486E+001.752E+002.839E+013331
041.8+04.4 |18493+0951 1849204+ 95118 31  6 80 31.826E+002.741E+005.979E-014.907E+003321
041.8-02.9 |19160+0626 1916 28+ 62651 24  8 79 33.134E-012.561E+004.456E+017.699E+011333
042.0+05.4 |18461+1032 1846111+103223 29  3 81 42.500E-011.341E+005.719E-014.172E+001321
042.5-14.5 |19581+0135 1958 70+ 13523 33  6 75 52.500E-018.570E-011.033E+001.260E+001332
042.9-06.9 |19320+0534 1932 58+ 53425 41  9 79 35.304E-014.925E+001.421E+001.986E+003332
043.1+03.8 |18541+1048 1854120+1048 7 19  6 80 32.555E-013.509E+002.551E+006.053E+001331
043.1+37.7 |16423+2353 1642234+235327 18  5101 32.061E+002.585E+013.494E+011.510E+013333
043.3+11.6 |18255+1427 1825309+1427 7 25  7 83 32.500E-011.856E+009.831E-011.384E+001331
044.3-05.6 |19302+0721 1930139+ 72123 53 10 79 32.570E-014.255E-011.657E+002.580E+001333
045.4-02.7 |19219+0947 1921591+ 94758 28  7 78 31.545E+019.418E+014.264E+011.032E+013333
045.6+24.3 |17404+2128 1740294+212818 32 10 90 32.500E-013.397E-019.604E-011.367E+001331
045.7-04.5 |19291+0907 1929116+ 9 7 6 25  8 78 36.910E-011.347E+011.941E+011.409E+013333
045.9-01.9 |19200+1035 1920 32+1035 7 19  6 78 33.409E+005.981E+003.459E+006.847E+013231
046.3-03.1 |19253+1018 1925217+101810 21  6 78 32.500E-012.105E+003.828E+004.423E+001331
046.4-04.1 |19289+0956 1928543+ 95657 29  7 78 37.664E-011.055E+011.215E+013.724E+003332
047.0+42.4 |16255+2801 1625340+28 132 29 14 97 35.010E-012.500E-018.990E-011.458E+001133
048.0-02.3 |19258+1213 1925538+121321 33  8 78 35.640E-015.733E+008.059E+003.460E+013331
048.1+01.1 |19132+1358 1913126+135829 32  7 78 32.525E+001.540E+019.340E+006.434E+013331
048.5+04.2 |19025+1542 19 2321+154248 17 11 77 22.879E-012.550E-014.946E-015.587E+001311
048.7+01.9 |19113+1454 1911215+1454 6 30  6 78 37.087E-014.373E+007.220E+001.011E+013331
048.7+02.3 |19098+1504 19 9495+15 4 3 43  9 78 34.634E-013.670E-011.570E+009.827E+001331
049.4+02.4 |19108+1541 1910495+154131 26  7 79 32.500E-015.197E-013.608E+009.021E+001331
050.1+03.3 |19092+1646 19 9152+164628 19  6 78 31.128E+001.310E+014.278E+013.305E+013333
050.4+05.2 |19023+1752 19 2192+175231 41  8 78 32.500E-018.936E-011.382E+002.226E+001331
050.4-01.6 |19279+1441 1927594+1441 1 58  7 78 33.710E-013.840E+002.518E+008.590E+011311
051.0+03.0 |19118+1726 1911494+172615 35  8 78 34.669E-018.645E+006.043E+006.443E+002331
051.0-04.5 |19397+1343 1939445+134330 25  5 76 32.500E-011.607E+001.972E+002.251E+001331
051.4+09.6 |18476+2047 1847384+2047 5 36  7 78 32.085E+001.218E+016.991E+004.384E+003331
