notRadio,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,n_RAh,F6cm,r_F6cm,F11cm,r_F11cm,l_z,z,Sp,n_Vmag,Vmag,B-V,U-B,Mabs,FC,r_Vmag,r_z,RA1950h,RA1950m,RA1950s,DE1950-,DE1950d,DE1950m,DE1950s
*,MARK 1370,14,8,4.1,--,7,19,41,--,--,191,--,--,--,0.024,S2,--,16.0,--,--,-19.8,1290,--,1203,14,5,34.9,--,7,33,53
*,SDSS J14081+0224,14,8,6.0,--,2,24,9,O,--,1,--,--,--,0.404,S1,--,20.35,--,--,-21.7,--,--,1,14,5,33.8,--,2,38,21
*,PGC 50427,14,8,6.7,-,30,23,53,--,--,--,--,--,--,0.024,S1.5,--,15.3,0.4,-0.7,-20.1,--,2283,1414,14,5,12.4,-,30,9,40
*,IRAS 14054-1958,14,8,9.9,-,20,12,15,--,--,--,--,--,--,0.161,S2,--,--,--,--,--,--,--,2100,14,5,23.3,-,19,58,2
*,SDSS J14081+6428,14,8,11.4,--,64,28,8,O,--,2,--,--,--,0.163,S1,--,19.39,--,--,-20.6,--,--,2,14,6,51.9,--,64,42,19
*,SDSS J14082-0048,14,8,13.4,-,0,48,36,O,--,2,--,--,--,0.174,S1,--,19.72,--,--,-20.4,--,--,2,14,5,39.2,-,0,34,24
--,I Zw 81,14,8,13.6,--,48,51,45,O,--,326,--,--,--,0.051,S2,--,16.5,--,--,-20.9,--,--,2096,14,6,20.3,--,49,5,56
--,SDSS J14082+0155,14,8,16.0,--,1,55,28,O,--,1,--,--,--,0.166,S1,--,19.98,--,--,-20.1,--,--,1,14,5,43.5,--,2,9,40
--,FIRST J1408+2409,14,8,27.8,--,24,9,24,R,--,157,--,--,--,0.131,S1,--,16.58,--,--,-22.9,157,--,2228,14,6,9.9,--,24,23,35
*,2QZ J140828-0055,14,8,28.2,-,0,55,15,O,--,--,--,--,--,0.595,S1,*,20.81,--,-0.63,-22.1,--,489,489,14,5,53.9,-,0,41,3
*,SDSS J14084+0101,14,8,28.3,--,1,1,46,O,--,1,--,--,--,0.124,S1,--,19.48,--,--,-19.9,--,--,1,14,5,55.2,--,1,15,58
*,SDSS J14085-0014,14,8,32.8,-,0,14,1,O,--,2,--,--,--,0.096,S1,--,18.53,--,--,-20.3,--,--,2,14,5,59.0,--,0,0,10
*,SDSS J14085+6502,14,8,35.8,--,65,2,49,O,--,1,--,--,--,0.202,S1,--,19.65,--,--,-20.8,--,--,1,14,7,18.5,--,65,16,59
*,SDSS J14087+0334,14,8,42.3,--,3,34,31,O,--,1,--,--,--,0.485,S1,--,19.95,--,--,-22.5,--,--,1,14,6,10.8,--,3,48,42
*,SDSS J14087+0004,14,8,46.2,--,0,4,19,O,--,2,--,--,--,0.053,S1,--,18.92,--,--,-18.6,--,--,2,14,6,12.5,--,0,18,30
*,SDSS J14087+0048,14,8,46.5,--,0,48,33,O,--,2,--,--,--,0.258,S1,--,19.93,--,--,-21.1,--,--,2,14,6,13.3,--,1,2,44
*,SDSS J14088+0523,14,8,48.4,--,5,23,55,O,--,1,--,--,--,0.568,S1,--,21.43,--,--,-21.3,--,--,1,14,6,18.0,--,5,38,6
*,SDSS J14088+0355,14,8,48.4,--,3,55,49,O,--,2,--,--,--,0.345,S1,--,21.59,--,--,-20.1,--,--,2,14,6,17.1,--,4,10,0
*,SDSS J14089-0115,14,8,55.3,-,1,15,18,O,--,1,--,--,--,0.195,S1,--,20.07,--,--,-20.3,--,--,1,14,6,20.8,-,1,1,7
*,SDSS J14089-0040,14,8,55.8,-,0,40,11,O,--,1,--,--,--,0.145,S1,--,18.83,--,--,-20.9,--,--,1,14,6,21.7,-,0,26,0
*,2QZ J140859+0037,14,8,59.3,--,0,37,20,O,--,--,--,--,--,0.53,S1,*,20.75,--,-0.67,-21.8,--,489,489,14,6,26.0,--,0,51,30
*,2QZ J140907-0205,14,9,7.7,-,2,5,28,O,--,--,--,--,--,0.328,S1,*,20.19,--,-0.6,-21.4,--,487,487,14,6,32.7,-,1,51,18
*,SDSS J14092+0508,14,9,14.7,--,5,8,52,O,--,1,--,--,--,0.488,S1,--,19.55,--,--,-22.9,--,--,1,14,6,44.2,--,5,23,2
*,SDSS J14093+0313,14,9,18.3,--,3,13,46,O,--,2,--,--,--,0.232,S1,--,19.94,--,--,-20.9,--,--,2,14,6,46.6,--,3,27,56
*,Q 1407+4748,14,9,20.9,--,47,33,54,--,--,--,--,--,--,0.216,--,R,20.26,--,--,-19.8,1795,--,1795,14,7,26.1,--,47,48,3
*,SDSS J14093-0047,14,9,23.6,-,0,47,17,O,--,2,--,--,--,0.07,S1,--,19.64,--,--,-18.5,--,--,2,14,6,49.4,-,0,33,7
*,SDSSp J14094-0014,14,9,26.1,-,0,14,14,O,--,1802,--,--,--,0.468,--,--,19.58,--,--,-22.8,--,--,1802,14,6,52.2,-,0,0,5
*,Q 1407+4635,14,9,34.5,--,46,21,3,--,--,--,--,--,--,0.072,--,R,18.09,--,--,-19.5,1795,--,1795,14,7,38.1,--,46,35,11
*,KISSR  466,14,9,45.2,--,29,38,39,O,--,--,--,--,--,0.064,S3,--,16.97,1.07,--,-19.9,--,--,2202,14,7,31.8,--,29,52,47
*,SDSS J14098-0005,14,9,53.5,-,0,5,14,O,--,2,--,--,--,0.083,S1,--,19.08,--,--,-19.4,--,--,2,14,7,19.7,--,0,8,54
*,SDSS J14100+0012,14,10,3.7,--,0,12,50,O,--,1,--,--,--,0.136,S1,--,19.38,--,--,-20.2,--,--,1,14,7,30.1,--,0,26,58
--,SDSS J14100+0515,14,10,3.9,--,5,15,57,O,0.006,2,--,--,--,0.544,S1,--,20.38,--,--,-22.3,--,--,2,14,7,33.5,--,5,30,5
*,2QZ J141007-0120,14,10,7.1,-,1,20,3,O,--,--,--,--,--,0.32,S1,*,19.28,--,-0.7,-22.2,--,489,489,14,7,32.6,-,1,5,55
*,SDSS J14101+0256,14,10,9.1,--,2,56,36,O,--,1,--,--,--,0.231,S1,--,19.6,--,--,-21.2,--,--,1,14,7,37.2,--,3,10,44
*,SDSS J14101+0051,14,10,11.3,--,0,51,56,O,--,2,--,--,--,0.026,S1,--,19.31,--,--,-16.7,--,--,2,14,7,38.1,--,1,6,4
*,RX J14102+0811,14,10,13.7,--,8,11,28,--,--,--,--,--,--,0.088,S,--,19.0,--,--,-19.6,--,--,2328,14,7,45.1,--,8,25,35
*,2QZ J141024-0104,14,10,24.4,-,1,4,58,O,--,--,--,--,--,0.542,S1,*,20.27,--,-0.67,-22.4,--,489,489,14,7,50.0,-,0,50,51
*,MS 14081+2617,14,10,25.0,--,26,3,27,--,--,1960,--,--,--,0.072,S1,--,17.27,--,--,-20.9,1235,--,1960,14,8,8.8,--,26,17,34
*,SDSS J14104-0035,14,10,26.4,-,0,35,18,O,--,2,--,--,--,0.054,S1,--,19.77,--,--,-17.8,--,--,2,14,7,52.3,-,0,21,11
*,1E 1408+524,14,10,31.5,--,52,15,33,--,--,--,--,--,--,0.467,S2,--,20.1,--,--,-22.2,882,--,882,14,8,44.2,--,52,29,39
--,NPM1G+13.0367,14,10,41.4,--,13,33,29,O,0.004,879,--,1678,--,0.017,S3,--,14.6,0.94,0.16,-19.5,514,877,1181,14,8,16.3,--,13,47,35
*,SDSS J14107+6525,14,10,42.1,--,65,25,52,O,--,1,--,--,--,0.293,S1,--,19.7,--,--,-21.6,--,--,1,14,9,27.3,--,65,39,57
*,2QZ J141042-0149,14,10,42.2,-,1,49,47,O,--,--,--,--,--,0.689,S1,*,20.82,--,-0.52,-22.4,--,489,489,14,8,7.4,-,1,35,41
*,2QZ J141044-0118,14,10,44.1,-,1,18,46,O,--,--,--,--,--,0.505,S1,*,19.8,--,-0.52,-22.7,--,489,489,14,8,9.6,-,1,4,40
*,IRAS 14077-3630,14,10,48.0,-,36,44,13,--,--,--,--,--,--,0.062,S1,--,--,--,--,--,--,--,29,14,7,47.7,-,36,30,6
--,1E 1408+020,14,10,49.5,--,1,51,35,O,0.001,362,--,--,--,0.199,S1,--,18.9,--,--,-21.6,362,--,1271,14,8,17.0,--,2,5,41
*,SDSS J14108+0353,14,10,50.2,--,3,53,43,O,--,1,--,--,--,0.368,S1,--,20.45,--,--,-21.4,--,--,1,14,8,18.9,--,4,7,49
*,SDSS J14109+0252,14,10,55.8,--,2,52,37,O,--,2,--,--,--,0.075,S1,--,19.46,--,--,-18.8,--,--,2,14,8,23.9,--,3,6,43
*,SDSS J14110+0522,14,11,0.6,--,5,22,6,O,--,2,--,--,--,0.09,S1,--,18.96,--,--,-19.7,--,--,2,14,8,30.3,--,5,36,12
*,Q 1408+3754,14,11,3.3,--,37,40,3,--,--,--,--,--,--,0.068,--,R,19.34,--,--,-18.2,1795,--,1795,14,8,57.3,--,37,54,8
*,SDSS J14110-0006,14,11,5.8,-,0,6,48,O,--,2,--,--,--,0.118,S1,--,19.28,--,--,-20.0,--,--,2,14,8,32.0,--,0,7,18
*,3C 295#48,14,11,7.9,--,52,12,40,--,--,--,--,--,--,0.451,S2,--,20.2,--,--,-22.1,580,--,1487,14,9,20.7,--,52,26,44
*,SDSS J14111+0416,14,11,10.4,--,4,16,9,O,--,1,--,--,--,0.599,S1,--,21.28,--,--,-21.6,--,--,1,14,8,39.4,--,4,30,14
*,SDSS J14111+0342,14,11,10.5,--,3,42,50,O,--,2,--,--,--,0.168,S1,--,19.72,--,--,-20.4,--,--,2,14,8,39.1,--,3,56,55
*,Q 1409+3751,14,11,11.7,--,37,37,32,--,--,--,--,--,--,0.066,--,R,17.17,--,--,-20.3,1795,--,1795,14,9,5.7,--,37,51,37
*,SDSS J14112+0312,14,11,14.2,--,3,12,30,O,--,2,--,--,--,0.224,S1,--,19.77,--,--,-20.9,--,--,2,14,8,42.5,--,3,26,35
*,RXS J14112+1944,14,11,16.7,--,19,44,38,O,--,--,--,--,--,0.238,S1.5,--,18.7,--,--,-22.2,--,--,1811,14,8,55.9,--,19,58,43
--,SDSS J14112+0457,14,11,18.0,--,4,57,30,O,--,1,--,--,--,0.094,S1,--,18.73,--,--,-20.1,--,--,1,14,8,47.4,--,5,11,35
*,--,14,11,19.7,--,52,13,59,--,--,--,--,--,--,1.29,--,--,22.0,--,--,-22.8,882,--,882,14,9,32.6,--,52,28,3
*,SDSS J14113+6528,14,11,19.7,--,65,28,13,O,--,1,--,--,--,0.357,S1,--,19.53,--,--,-22.2,--,--,1,14,10,5.4,--,65,42,16
*,3C 295#52,14,11,19.9,--,52,11,54,--,--,--,--,--,--,0.467,S2,--,20.2,--,--,-22.1,580,--,1487,14,9,32.7,--,52,25,58
--,3C 295.0,14,11,20.5,--,52,11,10,O,6.53,1527,11.83,1057,--,0.461,S1,--,19.76,1.46,--,-21.1,1378,1711,1176,14,9,33.3,--,52,25,14
*,SDSS J14113+0512,14,11,21.3,--,5,12,21,O,--,1,--,--,--,0.182,S1,--,19.83,--,--,-20.4,--,--,1,14,8,50.9,--,5,26,26
*,3C 295#6,14,11,23.4,--,52,13,30,O,--,--,--,--,--,0.473,S1,--,20.31,--,--,-22.1,580,--,881,14,9,36.3,--,52,27,34
*,SDSS J14114+0522,14,11,27.0,--,5,22,45,O,--,2,--,--,--,0.087,S1,--,19.99,--,--,-18.6,--,--,2,14,8,56.7,--,5,36,50
*,2QZ J141127+0053,14,11,27.8,--,0,53,36,O,--,--,--,--,--,0.616,S1,*,20.74,--,-1.29,-22.2,--,489,489,14,8,54.7,--,1,7,41
*,SDSS J14114+0451,14,11,29.1,--,4,51,55,O,--,2,--,--,--,0.094,S1,--,19.22,--,--,-19.6,--,--,2,14,8,58.5,--,5,6,0
*,SDSS J14115-0035,14,11,30.9,-,0,35,56,O,--,2,--,--,--,0.118,S1,--,19.5,--,--,-19.8,--,--,2,14,8,56.8,-,0,21,51
*,SDSS J14115+0309,14,11,34.4,--,3,9,11,O,--,2,--,--,--,0.13,S1,--,19.76,--,--,-19.7,--,--,2,14,9,2.7,--,3,23,15
--,SDSS J14117+0526,14,11,44.2,--,5,26,14,O,--,1,--,--,--,0.322,S1,--,19.16,--,--,-22.4,--,--,1,14,9,13.9,--,5,40,18
*,2QZ J141145-0124,14,11,45.4,-,1,24,43,O,--,--,--,--,--,0.647,S1,*,20.83,--,-0.56,-22.2,--,489,489,14,9,10.8,-,1,10,39
*,SDSS J14119+0050,14,11,55.8,--,0,50,21,O,--,2,--,--,--,0.201,S1,--,20.02,--,--,-20.5,--,--,2,14,9,22.6,--,1,4,25
*,1E 1410+525,14,12,2.7,--,52,20,26,--,--,--,--,--,--,0.424,S1,--,19.2,--,--,-22.9,882,--,882,14,10,16.0,--,52,34,28
*,SDSS J14121+0356,14,12,10.1,--,3,56,36,O,--,2,--,--,--,0.202,S1,--,19.81,--,--,-20.7,--,--,2,14,9,38.9,--,4,10,39
*,SDSS J14122-0036,14,12,12.7,-,0,36,45,O,--,2,--,--,--,0.025,S1,--,18.66,--,--,-17.2,--,--,2,14,9,38.6,-,0,22,42
*,1WGA J1412.3+4355,14,12,21.4,--,43,55,1,O,--,--,--,--,--,0.59,--,R,20.9,--,--,-21.5,1320,--,1320,14,10,22.6,--,44,9,3
*,SDSS J14124+6455,14,12,24.6,--,64,55,35,O,--,1,--,--,--,0.434,S1,--,19.55,--,--,-22.6,--,--,1,14,11,8.9,--,65,9,36
--,SDSS J14124-0049,14,12,24.8,-,0,49,54,O,0.001,2,--,--,--,0.026,S1,--,17.69,--,--,-18.3,--,--,2,14,9,50.6,-,0,35,52
*,Q 1410+4639A,14,12,30.0,--,46,25,49,--,--,--,--,--,--,0.394,--,R,19.79,--,--,-21.6,1795,--,1795,14,10,34.5,--,46,39,50
*,CRSS 1412.5+4355,14,12,31.6,--,43,55,36,O,--,--,--,--,--,0.094,S1.8,--,16.2,--,--,-22.6,1320,--,259,14,10,32.9,--,44,9,37
*,SDSSp J14125-0035,14,12,34.7,-,0,34,59,O,--,--,--,--,--,0.127,S1n,R,17.63,--,--,-21.3,--,--,2241,14,10,0.6,-,0,20,57
*,Q 1410+4639B,14,12,37.0,--,46,25,25,--,--,--,--,--,--,0.068,--,R,18.59,--,--,-18.9,1795,--,1795,14,10,41.5,--,46,39,26
*,SDSS J14126+0008,14,12,37.2,--,0,8,30,O,--,2,--,--,--,0.054,S1,--,19.43,--,--,-18.1,--,--,2,14,10,3.6,--,0,22,32
--,NGC 5515,14,12,38.1,--,39,18,34,O,--,278,--,--,--,0.026,S1.9,--,13.7,--,--,-22.3,2001,--,1404,14,10,34.2,--,39,32,35
*,2QZ J141238-0120,14,12,38.8,-,1,20,34,O,--,--,--,--,--,0.139,S1,*,18.49,--,-0.61,-21.2,--,489,489,14,10,4.2,-,1,6,32
*,SDSS J14127+0108,14,12,43.8,--,1,8,25,O,--,1,--,--,--,0.226,S1,--,20.07,--,--,-20.7,--,--,1,14,10,10.8,--,1,22,27
*,2QZ J141245+0026,14,12,45.3,--,0,26,40,O,--,--,--,--,--,0.397,S1,*,19.65,--,-0.83,-22.4,--,489,489,14,10,11.9,--,0,40,42
*,SDSS J14128+0129,14,12,49.3,--,1,29,21,O,--,2,--,--,--,0.018,S1,--,17.95,--,--,-17.2,--,--,2,14,10,16.5,--,1,43,22
*,SDSS J14128-0022,14,12,52.3,-,0,22,43,O,--,2,--,--,--,0.096,S1,--,19.53,--,--,-19.3,--,--,2,14,10,18.4,-,0,8,42
*,SDSS J14129+0153,14,12,54.4,--,1,53,1,O,--,2,--,--,--,0.148,S1,--,19.15,--,--,-20.6,--,--,2,14,10,21.9,--,2,7,2
*,SDSS J14129+0213,14,12,55.6,--,2,13,4,O,--,1,--,--,--,0.159,S1,--,19.63,--,--,-20.3,--,--,1,14,10,23.3,--,2,27,5
*,SDSS J14129+6521,14,12,57.7,--,65,21,9,O,--,1,--,--,--,0.295,S1,--,20.29,--,--,-21.1,--,--,1,14,11,43.8,--,65,35,8
*,2QZ J141258-0148,14,12,58.4,-,1,48,24,O,--,--,--,--,--,0.119,S1,*,20.33,--,-0.53,-19.0,--,487,487,14,10,23.6,-,1,34,23
*,SDSS J14129+0100,14,12,59.2,--,1,0,50,O,--,2,--,--,--,0.053,S1,--,17.62,--,--,-19.9,--,--,2,14,10,26.1,--,1,14,51
*,SDSS J14130+0229,14,13,2.5,--,2,29,15,O,--,2,--,--,--,0.148,S1,--,19.48,--,--,-20.3,--,--,2,14,10,30.4,--,2,43,16
*,SDSS J14130+6449,14,13,4.8,--,64,49,59,O,--,1,--,--,--,0.199,S1,--,19.8,--,--,-20.7,--,--,1,14,11,49.1,--,65,3,58
*,SDSS J14130+0126,14,13,5.3,--,1,26,21,O,--,2,--,--,--,0.097,S1,--,19.15,--,--,-19.7,--,--,2,14,10,32.5,--,1,40,22
*,SDSS J14130-0027,14,13,5.3,-,0,27,37,O,--,2,--,--,--,0.138,S1,--,19.7,--,--,-19.9,--,--,2,14,10,31.3,-,0,13,36
--,SDSS J14131+0317,14,13,7.2,--,3,17,7,O,--,1,--,--,--,0.084,S1,--,17.92,--,--,-20.6,--,--,1,14,10,35.6,--,3,31,8
*,NPM1G-13.0450,14,13,8.7,-,14,4,10,O,--,--,--,--,--,0.073,S2,--,16.05,--,--,-22.2,--,--,1070,14,10,25.9,-,13,50,9
*,Circinus,14,13,9.8,-,65,20,17,O,--,--,--,--,--,0.001,S1h,--,--,--,--,--,1265,--,1466,14,9,17.6,-,65,6,15
*,2QZ J141311+0058,14,13,11.3,--,0,58,34,O,--,--,--,--,--,0.507,S1,*,19.91,--,-0.42,-22.6,--,487,487,14,10,38.2,--,1,12,35
*,SDSS J14131-0042,14,13,11.6,-,0,42,36,O,--,2,--,--,--,0.12,S1,--,19.37,--,--,-20.0,--,--,2,14,10,37.4,-,0,28,35
*,SDSS J14132-0045,14,13,12.7,-,0,45,8,O,--,1,--,--,--,0.07,S1,--,18.74,--,--,-19.4,--,--,1,14,10,38.5,-,0,31,7
*,Q 1411+4746,14,13,13.0,--,47,32,29,--,--,--,--,--,--,0.071,--,R,17.86,--,--,-19.7,1795,--,1795,14,11,19.2,--,47,46,28
--,NGC 5506,14,13,14.8,-,3,12,26,O,0.132,429,0.25,2126,--,0.007,S1i,--,14.38,0.87,0.14,-17.9,1335,2113,1437,14,10,39.1,-,2,58,26
*,CRSS 1413.3+4405,14,13,19.9,--,44,5,35,O,--,--,--,--,--,0.136,S1.5,--,17.2,--,--,-22.4,1320,--,259,14,11,21.6,--,44,19,34
*,SDSS J14133+0255,14,13,21.3,--,2,55,51,O,--,1,--,--,--,0.313,S1,--,19.99,--,--,-21.5,--,--,1,14,10,49.5,--,3,9,51
*,SDSS J14134-0014,14,13,27.3,-,0,14,35,O,--,1,--,--,--,0.126,S1,--,19.81,--,--,-19.6,--,--,1,14,10,53.4,-,0,0,35
*,SDSS J14134+0110,14,13,28.8,--,1,10,12,O,--,2,--,--,--,0.048,S1,--,18.43,--,--,-18.9,--,--,2,14,10,55.8,--,1,24,12
*,RXS J14136+7029,14,13,36.4,--,70,29,50,O,--,--,--,--,--,0.107,S1.5,--,16.9,--,--,-22.2,--,--,802,14,12,46.8,--,70,43,47
*,RX J14136-1538,14,13,40.3,-,15,38,33,--,--,--,--,--,--,0.226,S1,--,17.8,--,--,-22.9,--,--,113,14,10,56.4,-,15,24,33
--,RXS J14137+4339,14,13,43.7,--,43,39,45,O,0.039,778,--,--,--,0.09,S?,--,18.03,--,--,-20.7,157,1539,1168,14,11,45.0,--,43,53,43
*,SDSS J14137+0327,14,13,44.5,--,3,27,8,O,--,2,--,--,--,0.18,S1,--,20.0,--,--,-20.2,--,--,2,14,11,13.0,--,3,41,7
*,Q 1411+4753,14,13,44.7,--,47,39,51,--,--,--,--,--,--,0.008,--,R,17.97,--,--,-14.9,1795,--,1795,14,11,51.2,--,47,53,49
*,Q 1412+4640,14,13,56.4,--,46,26,51,--,--,--,--,--,--,0.168,--,R,20.13,--,--,-19.4,1795,--,1795,14,12,1.3,--,46,40,49
*,2QZ J141357-0242,14,13,57.3,-,2,43,0,O,--,--,--,--,--,0.505,S1,*,20.2,--,-0.43,-22.3,--,487,487,14,11,21.9,-,2,29,1
*,1WGA J1413.9+4352,14,13,59.2,--,43,52,5,O,--,--,--,--,--,0.435,--,R,19.6,--,--,-22.1,1320,--,1320,14,12,0.8,--,44,6,3
*,SDSS J14139+6349,14,13,59.8,--,63,49,50,O,--,2,--,--,--,0.041,S1,--,18.99,--,--,-18.0,--,--,2,14,12,41.1,--,64,3,47
*,SDSS J14140+0122,14,14,1.0,--,1,22,2,O,--,1,--,--,--,0.46,S1,--,19.53,--,--,-22.8,--,--,1,14,11,28.2,--,1,36,1
*,SDSS J14142+0358,14,14,14.4,--,3,58,6,O,--,2,--,--,--,0.209,S1,--,21.44,--,--,-19.1,--,--,2,14,11,43.2,--,4,12,4
*,MARK  670,14,14,15.3,--,26,44,51,O,--,191,--,--,--,0.035,S2,--,14.68,0.77,0.16,-21.2,1280,570,1296,14,12,0.1,--,26,58,49
*,SDSS J14142+0504,14,14,17.0,--,5,4,17,O,--,1,--,--,--,0.131,S1,--,19.72,--,--,-19.8,--,--,1,14,11,46.5,--,5,18,15
*,SBS 1412+538,14,14,19.9,--,53,38,15,O,--,--,--,--,--,0.164,S1,--,17.5,--,--,-22.5,--,--,1925,14,12,36.2,--,53,52,12
*,SDSS J14144+0448,14,14,25.7,--,4,48,2,O,--,2,--,--,--,0.085,S1,--,19.62,--,--,-18.9,--,--,2,14,11,55.1,--,5,2,0
*,SDSS J14144-0038,14,14,29.4,-,0,38,25,O,--,2,--,--,--,0.072,S1,--,19.71,--,--,-18.5,--,--,2,14,11,55.3,-,0,24,28
*,2QZ J141429-0023,14,14,29.9,-,0,23,10,O,--,--,--,--,--,0.323,S1,*,19.22,--,-1.11,-22.3,--,487,487,14,11,56.0,-,0,9,13
*,RXS J14145+2934,14,14,34.5,--,29,34,28,O,--,--,--,--,--,0.076,S1n,--,17.85,0.5,--,-20.0,--,--,1936,14,12,21.7,--,29,48,25
*,SDSS J14145+0033,14,14,35.5,--,0,33,12,O,--,2,--,--,--,0.181,S1,--,19.43,--,--,-20.8,--,--,2,14,12,2.2,--,0,47,9
*,SDSS J14148+0441,14,14,50.8,--,4,41,52,O,--,2,--,--,--,0.048,S1,--,19.04,--,--,-18.3,--,--,2,14,12,20.1,--,4,55,49
*,SDSS J14149+0133,14,14,54.6,--,1,33,58,O,--,1,--,--,--,0.269,S1,--,20.19,--,--,-20.9,--,--,1,14,12,21.9,--,1,47,54
*,CRSS 1415.0+4402,14,15,0.1,--,44,2,8,O,--,--,--,--,--,0.136,S1.5,--,17.6,--,--,-22.0,--,--,259,14,13,2.1,--,44,16,3
*,SDSS J14150-0045,14,15,1.9,-,0,45,17,O,--,2,--,--,--,0.148,S1,--,19.5,--,--,-20.3,--,--,2,14,12,27.7,-,0,31,21
*,CRSS 1415.0+1119,14,15,4.6,--,11,19,41,O,--,--,--,--,--,0.538,--,--,20.1,--,--,-22.5,--,--,260,14,12,38.3,--,11,33,37
*,SDSS J14150+0445,14,15,5.9,--,4,45,46,O,--,1,--,--,--,0.241,S1,--,18.98,--,--,-21.9,--,--,1,14,12,35.3,--,4,59,42
*,2QZ J141507-0228,14,15,8.0,-,2,28,56,O,--,--,--,--,--,0.636,S1,*,20.71,--,-0.65,-22.3,--,487,487,14,12,32.7,-,2,15,0
*,SDSS J14151-0007,14,15,10.2,-,0,7,11,O,--,1,--,--,--,0.499,S1,--,20.83,--,--,-21.7,--,--,1,14,12,36.4,--,0,6,45
*,SDSS J14151-0019,14,15,11.2,-,0,19,30,O,--,2,--,--,--,0.087,S1,--,19.48,--,--,-19.1,--,--,2,14,12,37.3,-,0,5,34
*,1WGA J1415.2+4403,14,15,13.9,--,44,3,16,O,--,--,--,--,--,0.562,--,R,20.7,--,--,-21.6,1320,--,1320,14,13,16.0,--,44,17,11
*,MS 14128+1320,14,15,16.9,--,13,6,2,--,--,1960,--,--,--,0.139,S1,--,18.7,--,--,-21.0,1235,--,259,14,12,51.8,--,13,19,57
*,UM 650,14,15,19.5,-,0,30,21,O,--,--,--,--,--,0.135,S1n,R,18.37,--,--,-20.6,1230,--,2241,14,12,45.5,-,0,16,26
*,SDSS J14153+6523,14,15,21.4,--,65,23,10,O,--,2,--,--,--,0.798,S1,--,22.28,--,--,-21.3,--,--,2,14,14,8.9,--,65,37,3
*,SDSS J14153+6345,14,15,22.5,--,63,45,57,O,--,2,--,--,--,0.358,S1,--,19.92,--,--,-21.9,--,--,2,14,14,4.3,--,63,59,51
*,SDSS J14154+0248,14,15,24.4,--,2,48,38,O,--,2,--,--,--,0.305,S1,--,21.35,--,--,-20.1,--,--,2,14,12,52.5,--,3,2,33
*,SDSS J14154+0106,14,15,28.2,--,1,6,41,O,--,1,--,--,--,0.265,S1,--,18.77,--,--,-22.3,--,--,1,14,12,55.2,--,1,20,36
*,SDSS J14154-0105,14,15,28.2,-,1,5,14,O,--,1,--,--,--,0.379,S1,--,20.06,--,--,-21.9,--,--,1,14,12,53.8,-,0,51,19
*,SDSS J14155+0410,14,15,30.3,--,4,10,59,O,--,1,--,--,--,0.536,S1,--,20.69,--,--,-21.9,--,--,1,14,12,59.3,--,4,24,54
*,SDSS J14155+0329,14,15,31.0,--,3,29,19,O,--,2,--,--,--,0.222,S1,--,19.89,--,--,-20.8,--,--,2,14,12,59.5,--,3,43,14
*,CRSS 1415.5+1131,14,15,31.5,--,11,31,57,O,--,--,--,--,--,0.257,S1,--,19.9,--,--,-21.1,--,--,260,14,13,5.3,--,11,45,52
*,CRSS 1415.5+1128,14,15,32.0,--,11,28,50,O,--,--,--,--,--,0.36,S1,--,21.8,--,--,-20.0,--,--,260,14,13,5.8,--,11,42,45
*,SDSS J14155+0223,14,15,35.5,--,2,23,38,O,--,1,--,--,--,0.352,S1,--,19.33,--,--,-22.4,--,--,1,14,13,3.3,--,2,37,33
*,Q 1413+0917,14,15,44.2,--,9,3,22,--,--,--,--,--,*,0.2,--,--,19.3,--,--,-21.2,--,--,68,14,13,16.4,--,9,17,16
*,KISSR  497,14,15,44.5,--,29,2,21,O,--,--,--,--,--,0.086,S2,--,16.63,0.92,--,-21.0,--,--,2202,14,13,31.4,--,29,16,15
*,SDSSp J14157-0043,14,15,45.7,-,0,43,49,O,--,1802,--,--,--,0.676,--,--,20.91,--,--,-22.3,--,--,1802,14,13,11.5,-,0,29,55
*,SDSS J14158+0137,14,15,49.6,--,1,37,56,O,--,2,--,--,--,0.057,S1,--,19.38,--,--,-18.3,--,--,2,14,13,17.0,--,1,51,50
*,Q 1413+4746,14,15,52.1,--,47,32,13,--,--,--,--,--,--,0.104,--,R,18.05,--,--,-20.4,1795,--,1795,14,13,59.0,--,47,46,6
*,SDSS J14159+6532,14,15,55.4,--,65,32,54,O,--,2,--,--,--,0.029,S1,--,18.65,--,--,-17.6,--,--,2,14,14,43.8,--,65,46,46
--,SDSS J14159+0520,14,15,56.8,--,5,20,29,O,--,1,--,--,--,0.126,S1,--,17.8,--,--,-21.6,--,--,1,14,13,26.6,--,5,34,23
*,SDSS J14159+6456,14,15,57.4,--,64,56,45,O,--,1,--,--,--,0.366,S1,--,19.44,--,--,-22.4,--,--,1,14,14,43.6,--,65,10,37
*,2QZ J141600-0037,14,16,0.6,-,0,37,20,O,--,--,--,--,--,0.582,S1,*,20.35,--,-1.14,-22.5,--,487,487,14,13,26.5,-,0,23,26
*,2QZ J141605+0026,14,16,5.3,--,0,26,29,O,--,--,--,--,--,0.471,S1,*,20.62,--,-0.92,-21.7,--,487,487,14,13,31.9,--,0,40,23
*,SDSS J14161+0157,14,16,7.1,--,1,57,51,O,--,2,--,--,--,0.025,S1,--,18.28,--,--,-17.6,--,--,2,14,13,34.7,--,2,11,44
