notRadio,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,n_RAh,F6cm,r_F6cm,F11cm,r_F11cm,l_z,z,Sp,n_Vmag,Vmag,B-V,U-B,Mabs,FC,r_Vmag,r_z,RA1950h,RA1950m,RA1950s,DE1950-,DE1950d,DE1950m,DE1950s
*,Q J22548-2725,22,54,53.2,-,27,25,10,O,--,--,--,--,--,0.333,BL,*,18.83,--,-1.31,-22.8,--,1209,1209,22,52,9.5,-,27,41,10
--,RXS J22562-3303,22,56,13.3,-,33,3,38,--,--,157,--,--,--,--,BL?,--,17.2,--,--,--,157,--,157,22,53,27.3,-,33,19,40
--,PKS 2254-204,22,56,41.2,-,20,11,40,O,0.454,787,0.34,2157,--,--,HP,--,18.5,0.6,--,--,983,1816,2116,22,54,0.5,-,20,27,43
--,PKS 2254+074,22,57,17.3,--,7,43,12,O,0.48,1840,0.66,1840,--,0.19,HP,--,16.36,0.71,-0.46,-23.3,293,460,1945,22,54,46.0,--,7,27,9
--,2QZ J225717-3033,22,57,17.3,-,30,33,45,O,--,489,--,--,--,0.0,BL?,*,19.97,--,-0.58,--,--,489,489,22,54,32.6,-,30,49,48
*,2QZ J225725-2754,22,57,26.0,-,27,54,39,O,--,--,--,--,--,0.0,BL?,*,20.63,--,-0.48,--,--,489,489,22,54,42.4,-,28,10,42
*,2QZ J225814-2727,22,58,14.6,-,27,27,49,O,--,--,--,--,--,0.0,BL?,*,19.17,--,-0.67,--,--,489,489,22,55,31.3,-,27,43,53
--,RXS J22583-5525,22,58,19.0,-,55,25,37,--,0.05,777,--,--,--,--,BL,--,17.9,--,--,--,--,--,1549,22,55,18.7,-,55,41,41
*,2QZ J230131-2738,23,1,31.4,-,27,38,11,O,--,--,--,--,--,0.0,BL?,*,20.6,--,-0.37,--,--,489,489,22,58,48.5,-,27,54,19
*,Q J23031-3127,23,3,6.0,-,31,27,37,O,--,--,--,--,--,2.44,BL,*,18.76,--,-0.6,-27.9,--,1209,1209,23,0,21.9,-,31,43,47
--,RXS J23046+3705,23,4,36.6,--,37,5,8,O,--,157,--,--,--,--,BL,--,17.5,--,--,--,157,--,344,23,2,15.1,--,36,48,56
*,Q J23047-3111,23,4,43.6,-,31,11,7,O,--,--,--,--,--,--,BL,*,19.49,--,-0.85,--,--,1209,1209,23,1,59.9,-,31,27,19
*,2QZ J230559-2847,23,5,59.3,-,28,47,22,O,--,--,--,--,--,0.0,BL?,*,20.26,--,-0.69,--,--,489,489,23,3,16.7,-,29,3,35
--,RXS J23066-1103,23,6,35.0,-,11,3,49,--,--,157,--,--,--,--,BL?,--,19.3,--,--,--,157,--,157,23,3,58.1,-,11,20,3
*,2QZ J230719-2747,23,7,19.7,-,27,47,55,O,--,--,--,--,--,0.0,BL?,*,20.05,--,-0.94,--,--,489,489,23,4,37.6,-,28,4,10
*,2QZ J230725-2751,23,7,25.4,-,27,51,55,O,--,--,--,--,--,0.0,BL?,*,20.76,--,-0.37,--,--,489,489,23,4,43.3,-,28,8,10
--,MS 23061-2236,23,8,46.9,-,22,19,49,--,0.004,1960,--,--,--,0.137,?,--,17.6,1.0,--,-21.0,1235,1816,1625,23,6,6.8,-,22,36,5
--,J2310-437,23,10,41.8,-,43,47,34,R,0.042,2309,--,--,--,0.089,BL,--,16.0,--,--,-22.7,2044,--,2309,23,7,53.9,-,44,3,52
*,2QZ J231043-2914,23,10,43.2,-,29,14,35,O,--,--,--,--,--,0.0,BL?,*,20.24,--,-0.64,--,--,489,489,23,8,1.2,-,29,30,53
--,PKS 2308-10,23,11,16.9,-,10,38,49,O,0.292,787,0.62,2314,--,--,BL,--,19.4,--,--,--,1356,--,165,23,8,40.4,-,10,55,7
--,B3 2311+396A,23,13,50.2,--,40,3,3,O,--,2134,--,--,--,--,?,--,18.5,--,--,--,2135,--,2135,23,11,27.9,--,39,46,42
*,Q J23178-2853,23,17,49.0,-,28,53,50,O,--,--,--,--,--,--,BL,*,19.51,--,-0.7,--,--,1209,1209,23,15,8.2,-,29,10,14
--,PKS 2316-423,23,19,5.8,-,42,6,49,O,0.54,225,0.74,225,--,0.045,?,--,15.46,1.14,--,-20.6,225,1816,1625,23,16,20.9,-,42,23,14
--,Q J2319+161,23,19,43.4,--,16,11,51,O,0.028,778,--,--,--,--,BL,--,18.0,--,--,--,--,--,2333,23,17,13.1,--,15,55,25
--,RXS J23202+4146,23,20,12.2,--,41,46,5,O,--,157,--,--,--,0.152,BL?,--,18.5,--,--,-21.4,157,--,157,23,17,49.0,--,41,29,39
--,TEX 2320+343,23,22,44.0,--,34,36,14,O,0.078,778,--,--,--,0.098,BL,--,18.15,--,--,-20.7,264,1539,1168,23,20,17.9,--,34,19,46
--,1ES 2321+419,23,23,54.1,--,42,11,19,--,0.019,1548,--,--,--,0.059,BL,--,17.0,--,--,-20.8,157,--,1548,23,21,30.1,--,41,54,50
*,RXS J23247-4040,23,24,44.5,-,40,40,51,--,--,--,--,--,--,--,BL,--,15.5,--,--,--,--,--,2017,23,22,1.5,-,40,57,21
--,B3 2322+396,23,25,17.9,--,39,57,37,O,0.137,776,--,--,--,--,--,--,17.8,--,--,--,2135,--,556,23,22,52.8,--,39,41,7
--,PKS 2322-482,23,25,26.9,-,48,0,17,R,0.27,2316,0.26,2316,--,0.221,BL,--,17.7,--,--,-23.0,983,--,927,23,22,41.5,-,48,16,47
*,Q J23255-3131,23,25,31.4,-,31,31,36,O,--,--,--,--,--,--,BL,*,19.54,--,-0.87,--,--,1209,1209,23,22,51.2,-,31,48,6
*,2QZ J232629-3033,23,26,30.0,-,30,33,17,O,--,--,--,--,--,0.0,BL?,*,20.08,--,-0.69,--,--,489,489,23,23,50.2,-,30,49,48
*,2QZ J232653-3029,23,26,53.1,-,30,29,45,O,--,--,--,--,--,0.0,BL?,*,20.28,--,-0.8,--,--,489,489,23,24,13.4,-,30,46,16
*,2QZ J232758-2825,23,27,58.7,-,28,25,12,O,--,--,--,--,--,0.0,BL?,*,20.56,--,-0.42,--,--,489,489,23,25,19.7,-,28,41,44
--,1ES 2326+174,23,29,3.3,--,17,43,30,O,0.018,1548,--,--,--,0.213,BL,--,16.8,--,--,-23.8,1548,--,1548,23,26,32.5,--,17,26,58
--,PKS 2327-376,23,30,35.8,-,37,24,36,O,0.229,777,0.21,2314,--,0.279,BL,--,16.6,--,--,-24.6,--,--,1159,23,27,55.2,-,37,41,9
*,2QZ J233139-2720,23,31,39.7,-,27,20,18,O,--,--,--,--,--,0.0,BL?,*,18.83,--,-0.77,--,--,489,489,23,29,1.4,-,27,36,52
--,FIRST J23348-0834,23,34,48.4,-,8,34,38,R,--,165,--,--,--,0.208,BL,--,19.8,--,--,-20.8,--,--,165,23,32,13.4,-,8,51,13
*,6QZ J233508-2830,23,35,8.2,-,28,30,35,O,--,--,--,--,--,0.0,BL?,*,16.41,--,-0.94,--,--,489,489,23,32,30.3,-,28,47,11
*,2QZ J233617-3158,23,36,17.2,-,31,58,35,O,--,--,--,--,--,0.0,BL?,*,20.8,--,-0.68,--,--,489,489,23,33,38.9,-,32,15,11
*,6QZ J233619-3049,23,36,19.1,-,30,49,48,O,--,--,--,--,--,0.0,BL?,*,16.12,--,-0.47,--,--,489,489,23,33,41.0,-,31,6,24
--,Q J2338+212,23,38,56.4,--,21,24,41,O,0.036,778,--,--,--,0.291,BL,--,17.0,--,--,-24.3,1509,--,2333,23,36,25.2,--,21,8,4
--,MS 23365+0517,23,39,7.0,--,5,34,36,--,0.005,1959,--,--,--,0.74,BL,--,20.3,--,--,-23.1,1876,--,1625,23,36,33.8,--,5,17,59
*,2QZ J233955-3053,23,39,55.1,-,30,53,6,O,--,--,--,--,--,0.0,BL?,*,19.33,--,-1.25,--,--,489,489,23,37,17.6,-,31,9,44
--,RXS J23408+8015,23,40,53.8,--,80,15,13,--,--,333,--,--,--,0.274,BL,--,18.9,--,--,-22.3,157,--,333,23,38,53.6,--,79,58,35
--,FIRST J23414-0152,23,41,25.0,-,1,52,24,R,--,165,--,--,--,--,BL,--,19.62,--,--,--,--,--,165,23,38,51.0,-,2,9,2
*,Q J23442-3123,23,44,14.7,-,31,23,5,O,--,--,--,--,--,--,BL,*,19.65,--,-0.63,--,--,1209,1209,23,41,37.9,-,31,39,44
*,2QZ J234514-2716,23,45,14.7,-,27,16,5,O,--,--,--,--,--,0.0,BL?,*,19.25,--,-0.3,--,--,489,489,23,42,38.5,-,27,32,45
--,MS 23427-1531,23,45,22.4,-,15,15,6,O,0.002,1959,--,--,--,--,HP,--,19.22,--,--,--,1876,--,1625,23,42,47.3,-,15,31,46
--,1ES 2343-151,23,45,38.4,-,14,49,29,--,0.008,1764,--,--,--,0.224,BL,--,19.2,--,--,-21.5,1548,--,1764,23,43,3.4,-,15,6,9
*,2QZ J234601-2804,23,46,1.4,-,28,4,16,O,--,--,--,--,--,0.0,BL?,*,20.26,--,-0.79,--,--,489,489,23,43,25.2,-,28,20,56
--,1ES 2344+514,23,47,4.8,--,51,42,18,--,0.231,776,--,--,--,0.044,BL,--,15.5,--,--,-21.6,1449,--,1548,23,44,36.2,--,51,25,38
--,TEX 2346+052,23,49,21.0,--,5,34,40,O,0.349,778,--,--,--,--,BL,--,19.5,--,--,--,305,--,368,23,46,47.6,--,5,17,59
--,MS 23474+1924,23,50,1.7,--,19,41,52,--,0.003,1959,--,--,--,0.515,BL,--,19.93,--,--,-22.6,1876,--,1625,23,47,29.1,--,19,25,11
--,RXS J23503-059,23,50,17.9,-,5,59,28,O,--,157,--,--,--,0.515,BL,--,19.5,--,--,-23.0,157,--,675,23,47,43.8,-,6,16,9
--,TEX 2348+360,23,50,36.7,--,36,22,11,R,0.154,778,--,--,--,0.317,BL,--,19.6,--,--,-21.9,264,--,1549,23,48,5.2,--,36,5,30
--,RXS J23533-1459,23,53,21.1,-,14,58,57,O,--,333,--,--,--,--,BL,--,19.7,--,--,--,157,--,333,23,50,46.7,-,15,15,39
--,PKS 2351-309,23,53,47.5,-,30,37,47,O,0.45,1835,0.38,1835,--,--,BL,--,18.0,--,--,--,1002,--,927,23,51,12.4,-,30,54,29
--,FIRST J23560-0023,23,56,4.0,-,0,23,53,R,--,165,--,--,--,0.283,BL,--,19.45,--,--,-21.8,--,--,165,23,53,30.2,-,0,40,35
--,PKS 2354-02,23,57,25.1,-,1,52,16,O,0.28,2318,0.29,2155,--,--,?,--,21.2,--,--,--,574,--,589,23,54,51.3,-,2,8,58
--,RXS J23575-1718,23,57,29.7,-,17,18,5,--,--,157,--,--,--,--,BL?,--,17.4,--,--,--,157,--,157,23,54,55.6,-,17,34,47
--,1H 2351-315,23,59,7.8,-,30,37,39,O,0.029,1808,--,--,--,0.165,--,--,17.0,--,--,-23.0,157,--,640,23,56,33.7,-,30,54,21
