S 147  1 16.0 -51 51  F196 -118 -100  I   III:     ( 60)  19.2  19.6  20.4             1 18.1 -51 35        282   64  293.10 -65.03         1 6 17.5  1C
S 148  1 16.7 -54 18  F151 +080 +035  R   III      ( 56)  18.8  19.2  19.9             1 18.7 -54  2         84  199  294.21 -62.63         1 6 17.4  1C
S 149  1 18.0 -48 53  F195 +155 +058  IR  III        20   17.8  18.7  18.9             1 20.1 -48 37          9  222  290.32 -67.80         0 6 17.3  1O
S 150  1 18.4 -47 35  F196 -105 +129  I   II:        54   18.1? 18.8  19.8             1 20.5 -47 19        269  293  289.07 -69.01         1 6 17.4  1C
S 151  1 18.7 -30 43  F412 +109 -038  I   I-II       21   14.6  17.0  17.5             1 21.0 -30 27  B      55  126  241.85 -82.71         0 5 17.2  2O
S 152  1 18.8 -51 53  F196 -094 -101  I   III        58   18.8  19.3  20.2             1 20.9 -51 37        258   63  292.14 -64.88         1 6 17.5  1C
S 153  1 18.9 -59 49  F113 +017 +011  I   II          3   15.1? 15.7  17.1             1 20.8 -59 33        147  175  296.08 -57.18         0 5 17.2  1O
S 154  1 20.3 -28 48  F413 -140 +064  R   I-II      -10   18.6  19.3  19.4             1 22.7 -28 32        304  228  226.30 -82.96         0 6 17.4  1O
S 155  1 22.4 -46 10  F244 -019 -061  I   III        70   18.8  19.2  19.7             1 24.6 -45 54        183  103  285.82 -70.11         1 6 17.4  1C
S 156  1 23.5 -39 44  F296 +052 +016  I   I-II       25   15.3  15.4  16.8             1 25.7 -39 28        112  180  275.08 -75.74         0 5 17.0  1O
S 157  1 23.9 -59 58  F113 +050 +002  I   III         4   18.1  18.9  19.4             1 25.8 -59 42        114  166  295.02 -56.89         0 6 17.4  1O
S 158  1 25.0 -81 21  F013 -012 -072  RI  I-II      -44   15.1  15.8  16.7             1 24.9 -81  5        176   92  301.34 -35.93         0 5 16.8  1O
S 159  1 27.0 -27 17  F413 -061 +146  I   III        21   16.5  16.6  16.9             1 29.3 -27  1        225  310  214.40 -81.56         0 5 17.1  1O
S 160  1 27.9 -33 10  F353 -092 +099  RI  I         -47   15.3  15.9  16.8             1 30.2 -32 54        256  263  249.87 -79.82         0 5 17.0  1O
S 161  1 28.5 -58 25  F113 +085 +084  I   II         17   15.6  16.0  17.8             1 30.4 -58  9         79  248  293.19 -58.23         0 5 17.2  1O
S 162  1 29.7 -51 36  F196 -004 -085  RI  III        22   14.4  14.7  15.6             1 31.7 -51 20  DOR   168   79  288.18 -64.61         0 4 15.8  1C
S 163  1 30.2 -42 22  F296 +117 -126  I   II         23   15.3  15.6  16.4             1 32.4 -42  6         47   38  276.40 -72.84         0 5 16.6  1O
S 164  1 31.4 -68  2  F052 -064 +106  I   I-II      -18   14.7  15.4  16.1             1 32.9 -67 46        228  270  297.00 -48.87         0 4 16.3  1O
S 165  1 31.6 -32 47  F353 -051 +120  I   II-III     12   16.1  16.6  16.8             1 33.9 -32 31        215  284  245.90 -79.34         0 5 17.0  1O
S 166  1 32.1 -31 51  F413 -001 -099  RI  II          3   15.4  15.9  16.5             1 34.4 -31 35  B     165   65  241.02 -79.64         0 5 16.7  1O
S 167  1 32.1 -33  5  F353 -045 +104  RI  I          23   14.5  16.1  17.3             1 34.4 -32 49        209  268  247.05 -79.10         0 5 17.2  1O
S 168  1 32.2 -28  1  F413  000 +107  I   I-II       15:  15.4  16.1  17.5             1 34.5 -27 45        164  271  219.20 -80.42         0 5 17.2  1O
S 169  1 32.6 -64 30  F080 +022 +028  I   II        -39   15.4  15.8  17.1             1 34.2 -64 14  BD    142  192  295.37 -52.25         0 5 17.2  1O
S 170  1 32.7 -57 16  F113 +119 +144  I   II         12   15.6  16.8  17.3             1 34.6 -57  0         45  308  291.48 -59.15         0 5 17.2  2O
S 171  1 33.7 -69 21  F052 -051 +035  I   II-III     20   15.5  16.8  17.1             1 35.1 -69  5        215  199  297.20 -47.54         0 5 17.2  1O
S 172  1 34.2 -68 55  F052 -049 +059  I   II          7   15.4  16.1  17.0             1 35.6 -68 39        213  223  296.97 -47.95         0 5 17.2  1O
S 173  1 34.7 -47 56  F244 +090 -158  R   II?        54   18.1  18.8  19.7             1 36.8 -47 40  D      74    6  282.61 -67.62         1 6 17.4  1C
S 174  1 34.8 -27 31  F413 +032 +134  I   III         2   17.5  19.1  19.3             1 37.1 -27 15        132  298  216.31 -79.84         0 6 17.4  1O
