PN,19 46 33.69,-23 08 12.5,,,,,,+13.0,,1.67,,,PNG 017.3-21.9,PK 017-21.1,A 65,
PN,19 01 01.00,-18 12 15.5,,,,,,+23.0,,1.12,,,PNG 017.6-10.2,PK 017-10.1,A 51,
PN,18 33 58.31,-14 52 26.2,,,,,,+133.0,,0.10,,,PNG 017.7-02.9,PK 017-02.1,M 1-52,
PN,18 41 15.07,-15 33 46.7,,,,,,+71.0,,0.28,,,PNG 017.9-04.8,PK 017-04.1,M 3-30,
PN,17 12 51.21,-03 15 57.3,,,,,,+22.0,,0.08,,,PNG 018.0+20.1,PK 018+20.1,Na 1,
PN,18 33 03.70,-13 44 20.0,,,,,,+157.0,,,,,PNG 018.6-02.2,PK 018-02.1,M 3-54,
PN,18 12 09.53,-10 42 58.8,,,,,,+28.0,,,,,PNG 018.9+03.6,PK 018+03.1,M 4- 8,
PN,18 10 26.08,-10 29 08.4,,,,,,-16.0,,0.18,,,PNG 018.9+04.1,PK 018+04.1,M 3-52,
PN,18 34 13.78,-13 12 24.7,,,,,,+50.0,,,,,PNG 019.2-02.2,PK 019-02.1,M 4-10,
PN,18 45 55.06,-14 27 37.7,,,,,,+40.8,,,,,PNG 019.4-05.3,PK 019-05.1,M 1-61,
PN,19 17 04.54,-18 01 34.3,,,,,,,,0.53,,,PNG 019.4-13.6,DeHt 3,
PN,19 40 32.41,-20 27 00.1,,,,,,,,2.33,,,PNG 019.4-19.6,PK 019-19.1,K 2- 7,
PN,18 15 16.69,-10 10 11.3,,,,,,+174.5,,0.05,,,PNG 019.7+03.2,PK 019+03.1,M 3-25,
PN,18 43 38.07,-13 44 48.7,,,,,,+76.0,,,,,PNG 019.7-04.5,PK 019-04.1,M 1-60,
PN,18 07 02.22,-08 55 59.2,,,,,,,,0.05,,,PNG 019.8+05.6,CTS 1,
PN,19 57 31.74,-21 36 36.9,,,,,,,,4.45,,,PNG 019.8-23.7,PK 019-23.1,A 66,
PN,18 24 07.79,-11 06 44.7,,,,,,+35.0,,0.07,,,PNG 019.9+00.9,PK 019+00.1,M 3-53,
PN,18 30 17.36,-11 36 54.0,,,,,,,,4.75,,,PNG 020.2-00.6,PK 020-00.1,A 45,
PN,18 50 44.24,-13 31 02.4,,,,,,,,0.13,,,PNG 020.7-05.9,Sa 1-8,
PN,18 33 28.75,-11 07 22.1,,,,,,+3.0,,0.15,,,PNG 020.9-01.1,PK 021-01.1,M 1-51,
PN,18 51 30.62,-13 10 36.6,,,,,,+25.5,,0.07,,,PNG 021.1-05.9,PK 021-05.1,M 1-63,
PN,18 44 07.36,-12 12 58.2,,,,,,,,0.28,,,PNG 021.2-03.9,We 1-  7,
PN,18 33 14.61,-10 15 07.1,,,,,,+26.0,,0.12,,,PNG 021.7-00.6,PK 021-00.2,M 3-55,
PN,18 32 41.13,-10 05 48.5,,,,,,+21.0,,0.15,,,PNG 021.8-00.4,PK 021-00.1,M 3-28,
PN,18 42 56.96,-11 06 53.2,,,,,,+60.0,,0.10,,,PNG 022.0-03.1,PK 022-03.1,M 1-58,
PN,18 40 20.14,-10 39 47.5,,,,,,+92.4,,0.13,,,PNG 022.1-02.4,PK 022-02.1,M 1-57,
PN,18 28 35.02,-08 43 24.2,,,,,,,,0.28,,,PNG 022.5+01.0,MaC 1-13,
PN,18 15 12.86,-06 57 11.4,,,,,,,,0.17,,,PNG 022.5+04.8,MA  2,
PN,18 17 48.68,-06 48 24.1,,,,,,,,,,,PNG 023.0+04.3,MA  3,
PN,19 01 21.25,-11 58 23.8,,,,,,,,0.17,,,PNG 023.3-07.6,MaC 1-16,
PN,18 41 07.27,-08 55 59.2,,,,,,,,,,,PNG 023.8-01.7,PK 023-01.2,K 3-11,
PN,18 30 30.42,-07 27 40.8,,,,,,,,,,,PNG 023.9+01.2,MA 13,
PN,18 43 20.14,-09 04 49.1,,,,,1.225E+03,+99.0,,0.07,,,PNG 023.9-02.3,PK 023-02.1,M 1-59,
PN,18 21 23.76,-06 01 58.4,,,,,,+89.0,,0.08,,,PNG 024.1+03.8,PK 024+03.1,M 2-40,
PN,18 14 18.55,-04 59 21.3,,,,,,-21.0,,0.73,,,PNG 024.2+05.9,PK 024+05.1,M 4- 9,
PN,18 54 17.32,-10 05 10.7,,,,,,+19.0,,0.35,,,PNG 024.2-05.2,PK 024-05.1,M 4-11,
PN,18 47 48.29,-09 09 08.3,,,,,,,,0.08,,,PNG 024.3-03.3,PK 024-03.1,Pe 1-17,
PN,18 46 34.50,-08 28 01.6,,,,,,+83.0,,0.07,,,PNG 024.8-02.7,PK 024-02.1,M 2-46,
PN,19 19 17.44,-12 14 51.9,,,,,,,,1.23,,,PNG 025.0-11.6,PK 025-11.1,A 60,
PN,16 11 44.25,+12 04 27.4,,,,,8.500E+02,+22.0,,0.22,,,IC 4593,PNG 025.3+40.8,PK 025+40.1,
PN,18 54 20.03,-08 53 32.4,,,,,,,,,,,PNG 025.3-04.6,PK 025-04.1,K 4- 8,
PN,18 54 36.45,-08 49 49.3,,,,,,-36.0,,1.50,,,IC 1295,PNG 025.4-04.7,PK 025-04.2,
PN,19 43 57.97,-14 09 07.3,,,,,2.200E+03,-13.0,,0.33,,,NGC 6818,PNG 025.8-17.9,PK 025-17.1,Little Gem,
PN,18 42 05.45,-06 41 02.7,,,,,,,,0.07,,,PNG 025.9-00.9,PK 025-00.1,Pe 1-14,
PN,18 46 24.55,-07 14 34.1,,,,,,,,0.08,,,PNG 025.9-02.1,PK 025-02.1,Pe 1-15,
PN,19 18 19.25,-11 06 11.8,,,,,,,,0.27,,,PNG 025.9-10.9,PK 026-11.1,Na 2,
PN,18 45 27.51,-06 56 57.9,,,,,,,,0.05,,,PNG 026.0-01.8,PK 026-01.2,Pe 2-15,
PN,18 47 32.27,-06 53 56.4,,,,,,,,0.12,,,PNG 026.3-02.2,PK 026-02.1,Pe 1-16,
PN,18 50 44.79,-07 01 31.6,,,,,,,,0.07,,,PNG 026.5-03.0,PK 026-02.3,Pe 1-19,
PN,18 45 35.10,-06 18 29.7,,,,,,,,0.33,,,PNG 026.6-01.5,PK 026-01.1,K 4- 5,
PN,18 48 46.55,-05 56 04.0,,,,,,,,0.10,,,PNG 027.3-02.1,PK 027-02.1,Pe 1-18,
PN,18 53 29.15,-06 29 13.9,,,,,,,,0.58,,,PNG 027.3-03.4,PK 027-03.1,A 49,
PN,18 54 01.84,-06 26 20.3,,,,,,+110.0,,,,,PNG 027.4-03.5,PK 027-03.2,Vy 1- 4,
PN,18 26 39.97,-02 42 57.7,,,,,,+95.0,,,,,PNG 027.6+04.2,PK 027+04.1,M 2-43,
PN,17 41 40.58,+03 07 01.5,,,,,,,,1.57,,,PNG 027.6+16.9,DeHt 2,
PN,19 16 28.16,-09 02 36.6,,,,,,+151.0,,0.03,,,IC 4846,PNG 027.6-09.6,PK 027-09.1,
PN,18 39 21.73,-04 19 50.4,,,,,,,,0.10,,,PNG 027.7+00.7,PK 027+00.1,M 2-45,
PN,18 06 00.68,+00 22 36.7,,,,,,,,0.60,,,PNG 028.0+10.2,WeSb 3,
PN,18 57 17.16,-05 59 40.8,,,,,,,,0.10,,,PNG 028.2-04.0,PK 028-04.1,Pe 1-20,
PN,18 37 36.31,-03 05 57.9,,,,,,+106.0,,0.12,,,PNG 028.5+01.6,PK 028+01.1,M 2-44,
PN,18 25 00.49,-01 30 53.0,,,,,,+42.0,,,,,PNG 028.5+05.1,PK 028+05.1,K 3- 2,
PN,18 34 13.56,-02 27 37.5,,,,,,,,,,,PNG 028.7+02.7,PK 028+02.1,K 3- 7,
PN,18 57 49.95,-05 27 37.4,,,,,,,,0.13,,,PNG 028.7-03.9,PK 028-03.1,Pe 1-21,
PN,18 42 49.44,-03 12 59.4,,,,,,,,0.67,,,PNG 029.0+00.4,PK 029+00.1,A 48,
PN,18 44 53.38,-03 20 33.6,,,,,,-55.0,,0.08,,,PNG 029.2-00.0,TDC 1,
PN,19 05 55.50,-05 59 28.3,,,,,1.450E+03,-38.5,,0.33,,,NGC 6751,PNG 029.2-05.9,PK 029-05.1,
PN,19 13 55.69,-06 18 50.8,,,,,,,,0.23,,,PNG 029.8-07.8,LSA 1,
PN,18 24 58.43,+00 51 38.5,,,,,,,,6.67,,,PNG 030.6+06.2,Sh 2- 68,
PN,18 35 22.00,-00 13 31.5,,,,,,,,0.27,,,PNG 030.8+03.4,PK 030+03.1,A 47,
PN,18 33 17.41,+00 11 46.4,,,,,,,,,,,PNG 031.0+04.1,PK 030+04.1,K 3- 6,
PN,19 27 01.65,-06 34 54.0,,,,,,+37.0,,0.08,,,PNG 031.0-10.8,PK 031-10.1,M 3-34,
PN,18 27 09.40,+01 14 30.0,,,,,,,,0.15,,,PNG 031.2+05.9,PK 031+05.1,K 3- 3,
PN,18 50 24.65,-01 40 08.9,,,,,,,,0.42,,,PNG 031.3-00.5,HaTr 10,
PN,18 43 03.36,-00 16 35.3,,,,,,,,,,,PNG 031.7+01.7,PK 031+01.1,PC 20,
PN,18 50 40.15,-01 03 13.7,,,,,,,,0.50,,,PNG 031.9-00.3,WeSb 4,
PN,19 00 34.24,-02 11 56.7,,,,,,,,0.07,,,PNG 032.0-03.0,PK 032-03.1,K 3-18,
PN,18 24 44.45,+02 29 27.5,,,,,,+20.0,,0.23,,,PNG 032.1+07.0,PK 032+07.2,PC 19,
PN,19 02 09.90,-01 48 39.9,,,,,,,,,,,PNG 032.5-03.2,PK 032-03.2,K 3-20,
PN,18 31 00.43,+02 25 35.7,,,,,,,,0.18,,,PNG 032.7+05.6,PK 032+05.1,K 3- 4,
PN,18 58 26.18,-01 03 45.7,,,,,,+42.6,,,,,PNG 032.7-02.0,PK 032-02.1,M 1-66,
PN,18 23 21.64,+03 36 28.2,,,,,,,,,,,PNG 032.9+07.8,PK 032+07.1,K 3- 1,
PN,19 01 36.54,-01 19 07.8,,,,,,,,,,,PNG 032.9-02.8,PK 032-02.2,K 3-19,
PN,19 10 30.38,-02 21 01.9,,,,,,,,1.03,,,PNG 033.0-05.3,PK 033-05.1,A 55,
PN,19 14 28.36,-02 42 26.4,,,,,1.267E+03,,,1.07,,,NGC 6772,PNG 033.1-06.3,PK 033-06.1,
PN,18 58 51.38,-00 32 56.9,,,,,,,,,,,PNG 033.2-01.9,Sa 3-151,
PN,19 02 36.26,-00 26 47.0,,,,,1.650E+03,+41.3,,0.13,,,NGC 6741,PNG 033.8-02.6,PK 033-02.1,
PN,18 45 24.49,+02 01 23.3,,,,,,,,,,,PNG 034.0+02.2,PK 034+02.1,K 3-13,
PN,19 31 06.97,-03 42 24.3,,,,,,,,0.78,,,PNG 034.1-10.5,HDW 11,
PN,18 31 45.81,+04 05 12.1,,,,,,,,0.15,,,PNG 034.3+06.2,PK 034+06.1,K 3- 5,
PN,19 18 24.93,-01 35 53.1,,,,,1.000E+03,+91.0,,0.25,,,NGC 6778,PNG 034.5-06.7,PK 034-06.1,
PN,18 12 07.40,+06 51 24.7,,,,,8.567E+02,-8.5,,0.17,,,NGC 6572,PNG 034.6+11.8,PK 034+11.1,
PN,18 58 07.93,+01 37 06.1,,,,,,,,0.53,,,PNG 035.1-00.7,PK 035-00.1,Ap 2-1,
PN,19 14 39.51,+00 13 37.4,,,,,,,,0.17,,,PNG 035.7-05.0,PK 035-05.1,K 3-26,
PN,19 01 00.03,+02 09 23.3,,,,,,+24.7,,1.67,,,PNG 035.9-01.1,PK 036-01.1,Sh 2- 71,
PN,17 53 32.29,+10 37 19.6,,,,,,-42.0,,1.33,,,PNG 036.0+17.6,PK 036+17.1,A 43,
PN,22 29 38.69,-20 50 15.0,,,,,1.900E+02,-28.2,,16.33,,,C 63,NGC 7293,PNG 036.1-57.1,PK 036-57.1,Helix Nebula,
PN,19 02 59.24,+03 02 20.7,,,,,,,,0.20,,,PNG 036.9-01.1,HaTr 11,
PN,19 08 02.03,+02 21 23.9,,,,,,,,0.35,,,PNG 036.9-02.6,HaTr 13,
PN,19 18 20.31,+01 46 50.7,,,,,,,,0.67,,,PNG 037.5-05.1,PK 037-05.1,A 58,
PN,21 04 10.78,-11 21 56.7,,,,,9.640E+02,-44.0,,0.47,,,C 55,NGC 7009,PNG 037.7-34.5,PK 037-34.1,Saturn Nebula,
PN,19 22 56.89,+01 30 46.6,,,,,1.250E+03,+40.4,,0.12,,,NGC 6790,PNG 037.8-06.3,PK 037-06.1,
PN,19 13 06.57,+02 52 49.1,,,,,,,,3.02,,,PNG 037.9-03.4,PK 037-03.2,A 56,
PN,20 31 33.08,-07 05 21.1,,,,,,-79.0,,0.70,,,PNG 038.1-25.4,PK 038-25.1,A 70,
PN,18 17 32.49,+10 09 13.5,,,,,,+4.0,,0.07,,,PNG 038.2+12.0,PK 038+12.1,Cn 3-1,
PN,19 13 22.57,+03 25 03.2,,,,,,,,,,,PNG 038.4-03.3,PK 038-03.1,K 4-19,
PN,18 54 56.77,+06 02 40.8,,,,,,,,5.07,,,PNG 038.7+01.9,PK 038+02.1,YM 16,
PN,19 13 53.74,+03 37 45.4,,,,,,+7.0,,,,,PNG 038.7-03.3,PK 038-03.2,M 1-69,
PN,19 13 34.42,+04 38 06.1,,,,,,+36.0,,0.10,,,PNG 039.5-02.7,PK 039-02.1,M 2-47,
PN,18 56 18.15,+07 07 22.6,,,,,,,,0.23,,,PNG 039.8+02.1,PK 039+02.1,K 3-17,
PN,19 06 45.77,+06 23 55.7,,,,,,,,0.52,,,PNG 040.3-00.4,PK 040-00.1,A 53,
PN,19 16 27.63,+05 13 19.4,,,,,,,,,,,PNG 040.4-03.1,PK 040-03.1,K 3-30,
PN,19 09 13.41,+07 05 43.1,,,,,,,,0.30,,,PNG 041.2-00.6,HaTr 14,
PN,18 51 41.47,+09 54 52.4,,,,,,,,,,,PNG 041.8+04.4,PK 041+04.1,K 3-15,
PN,19 18 28.24,+06 32 23.5,,,,,1.567E+03,+4.3,,1.80,,,NGC 6781,PNG 041.8-02.9,PK 041-02.1,
PN,18 48 32.74,+10 35 50.9,,,,,,,,,,,PNG 042.0+05.4,PK 042+05.1,K 3-14,
PN,20 00 39.64,+01 43 51.8,,,,,,-11.0,,0.47,,,NGC 6852,PNG 042.5-14.5,PK 042-14.1,
PN,19 34 33.46,+05 41 02.4,,,,,,-67.7,,0.03,,,NGC 6807,PNG 042.9-06.9,PK 042-06.1,
PN,19 21 01.07,+07 36 59.0,,,,,,+48.0,,0.12,,,PNG 043.0-03.0,PK 043-03.1,M 4-14,
PN,18 56 33.20,+10 52 13.8,,,,,,+20.0,,0.05,,,PNG 043.1+03.8,PK 043+03.1,M 1-65,
PN,16 44 29.32,+23 47 48.4,,,,,,-36.2,,0.27,,,NGC 6210,PNG 043.1+37.7,PK 043+37.1,
PN,19 02 18.06,+10 17 24.1,,,,,,,,0.23,,,PNG 043.3+02.2,PM 1-276,
PN,18 27 48.19,+14 29 07.4,,,,,,-6.0,,0.02,,,PNG 043.3+11.6,PK 043+11.1,M 3-27,
PN,19 58 29.19,+03 02 22.6,,,,,,,,1.12,,,PNG 043.5-13.4,PK 043-13.1,A 67,
PN,18 53 01.60,+12 16 01.9,,,,,,,,0.13,,,PNG 044.0+05.2,PK 044+05.1,K 3-16,
PN,18 50 44.15,+12 36 35.1,,,,,,,,,,,PNG 044.1+05.8,CTSS 2,
PN,18 34 02.44,+14 49 18.4,,,,,,,,2.25,,,PNG 044.3+10.4,We 3-  1,
PN,19 32 38.81,+07 27 58.3,,,,,,,,0.20,,,PNG 044.3-05.6,PK 044-05.1,K 3-36,
PN,19 24 21.87,+09 53 54.8,,,,,,-71.4,,0.23,,,PNG 045.4-02.7,PK 045-02.1,Vy 2- 2,
PN,19 09 26.47,+12 00 48.2,,,,,,,,,,,PNG 045.6+01.5,PK 045+01.1,K 3-22,
PN,17 42 37.04,+21 26 50.4,,,,,,,,0.78,,,PNG 045.6+24.3,PK 045+24.1,K 1-14,
PN,19 31 35.75,+09 13 38.1,,,,,1.525E+03,-12.0,,0.58,,,NGC 6804,PNG 045.7-04.5,PK 045-04.1,
PN,19 22 26.60,+10 41 21.4,,,,,,,,,,,PNG 045.9-01.9,PK 045-01.1,K 3-33,
PN,19 27 44.72,+10 24 20.6,,,,,,,,0.20,,,PNG 046.3-03.1,PK 046-03.1,PB  9,
PN,19 31 16.33,+10 03 23.9,,,,,1.900E+03,+13.1,,0.08,,,NGC 6803,PNG 046.4-04.1,PK 046-04.1,
PN,19 06 23.08,+13 44 41.4,,,,,,,,0.17,,,PNG 046.8+02.9,CTSS 4,
PN,19 03 07.57,+14 06 57.8,,,,,,,,10.00,,,PNG 046.8+03.8,CTSS 3,
PN,16 27 33.35,+27 54 34.6,,,,,,,,2.90,,,PNG 047.0+42.4,PK 047+42.1,A 39,
PN,19 02 40.22,+14 28 51.8,,,,,,,,0.12,,,PNG 047.1+04.1,PK 047+04.1,K 3-21,
PN,19 33 18.25,+10 37 01.1,,,,,,,,2.68,,,PNG 047.1-04.2,PK 047-04.1,A 62,
PN,19 28 14.37,+12 19 36.8,,,,,,,,0.17,,,PNG 048.0-02.3,PK 048-02.1,PB 10,
PN,19 15 30.48,+14 03 49.9,,,,,,,,,,,PNG 048.1+01.1,PK 048+01.2,K 3-29,
PN,19 04 51.34,+15 47 36.0,,,,,,,,,,,PNG 048.5+04.2,PK 048+04.2,K 4-16,
PN,19 13 37.96,+14 59 29.8,,,,,,+14.0,,0.07,,,PNG 048.7+01.9,PK 048+01.1,He 2-429,
PN,19 12 06.04,+15 09 01.4,,,,,,,,0.10,,,PNG 048.7+02.3,PK 048+02.1,K 3-24,
PN,19 26 26.38,+13 19 42.4,,,,,,,,0.67,,,PNG 048.7-01.5,DeHt 4,
PN,12 59 27.57,+27 38 14.0,,,,,,-141.0,,0.03,,,PNG 049.3+88.1,PK 049+88.1,H 4- 1,
PN,19 13 05.31,+15 46 41.5,,,,,,,,0.15,,,PNG 049.4+02.4,PK 049+02.1,He 2-428,
PN,19 11 31.17,+16 51 32.0,,,,,,,,1.35,,,PNG 050.1+03.3,PK 050+03.1,M 1-67,
PN,19 04 32.14,+17 57 09.9,,,,,,,,0.62,,,PNG 050.4+05.2,PK 050+05.1,A 52,
PN,19 30 16.58,+14 47 21.7,,,,,,,,,,,PNG 050.4-01.6,PK 050-01.1,K 4-28,
PN,19 14 59.94,+17 22 47.5,,,,,,,,,,,PNG 051.0+02.8,WhMe 1,
PN,19 14 04.63,+17 31 33.7,,,,,,,,,,,PNG 051.0+03.0,PK 051+03.1,He 2-430,
PN,19 42 03.09,+13 50 39.1,,,,,,,,0.33,,,PNG 051.0-04.5,PK 051-04.1,PC 22,
PN,19 19 18.29,+17 11 49.3,,,,,,-13.0,,0.33,,,PNG 051.3+01.8,PM 1-295,
PN,18 49 47.49,+20 50 39.3,,,,,1.000E+03,+14.0,,0.03,,,PNG 051.4+09.6,PK 051+09.1,Hu 2-1,
PN,19 03 37.16,+19 21 23.1,,,,,,,,0.75,,,PNG 051.5+06.1,PK 051+06.1,K 1-17,
PN,17 44 57.05,+27 20 06.9,,,,,,,,0.72,,,PNG 051.9+25.8,PK 051+25.1,K 1-15,
PN,19 41 09.02,+14 56 53.6,,,,,,+6.9,,0.08,,,PNG 051.9-03.8,PK 051-03.1,M 1-73,
PN,18 59 03.12,+20 37 02.8,,,,,,,,0.50,,,PNG 052.2+07.6,PK 052+07.1,K 4-10,
PN,19 42 18.73,+15 09 05.2,,,,,,+10.0,,,,,PNG 052.2-04.0,PK 052-04.1,M 1-74,
PN,19 39 09.91,+15 56 49.7,,,,,,-6.0,,,,,PNG 052.5-02.9,PK 052-02.2,Me 1-1,
PN,19 19 02.58,+19 02 21.1,,,,,,,,,,,PNG 052.9+02.7,PK 052+02.1,K 3-31,
PN,19 39 18.36,+16 21 17.1,,,,,,,,,,,PNG 052.9-02.7,PK 052-02.1,K 3-41,
PN,19 35 18.20,+17 13 02.4,,,,,,,,0.07,,,PNG 053.2-01.5,PK 053-01.1,K 3-38,
PN,19 18 40.88,+19 33 55.8,,,,,,,,1.45,,,PNG 053.3+03.0,PK 053+03.1,A 59,
PN,17 54 22.90,+28 00 00.1,,,,,,-101.9,,0.07,,,PNG 053.3+24.0,PK 053+24.1,Vy 1- 2,
PN,19 42 10.41,+17 05 07.7,,,,,,,,0.67,,,PNG 053.8-03.0,PK 053-03.1,A 63,
PN,20 15 09.24,+12 42 07.1,,,,,1.767E+03,+42.4,,0.25,,,NGC 6891,PNG 054.1-12.1,PK 054-12.1,
PN,19 41 33.89,+17 45 17.5,,,,,,,,,,,PNG 054.4-02.5,PK 054-02.1,M 1-72,
PN,19 40 25.12,+18 49 18.8,,,,,,,,0.03,,,PNG 055.1-01.8,PK 055-01.1,K 3-43,
PN,19 23 24.73,+21 08 00.5,,,,,,,,0.08,,,PNG 055.2+02.8,PK 055+02.1,He 2-432,
PN,19 23 46.74,+21 06 39.9,,,,,,,,0.08,,,PNG 055.3+02.7,PK 055+02.2,He 1-  1,
PN,19 08 39.26,+22 58 51.4,,,,,,,,0.93,,,PNG 055.3+06.6,PK 055+06.1,A 54,
PN,18 31 18.79,+26 56 17.2,,,,,,,,1.05,,,PNG 055.4+16.0,PK 055+16.1,A 46,
PN,19 36 26.49,+19 42 30.0,,,,,,+50.6,,0.05,,,PNG 055.5-00.5,PK 055-00.1,M 1-71,
PN,19 26 37.70,+21 09 35.5,,,,,,,,0.08,,,PNG 055.6+02.1,PK 055+02.3,He 1-  2,
PN,19 27 43.95,+21 30 03.5,,,,,,,,,,,PNG 056.0+02.0,PK 056+02.1,K 3-35,
PN,19 39 35.71,+20 19 02.0,,,,,,,,0.05,,,PNG 056.4-00.9,PK 056-00.1,K 3-42,
PN,20 02 36.09,+17 36 49.7,,,,,,,,0.25,,,PNG 056.8-06.9,PK 056-06.1,K 3-51,
PN,20 10 26.52,+16 55 19.9,,,,,,+9.0,,0.08,,,NGC 6879,PNG 057.2-08.9,PK 057-08.1,
PN,19 45 22.09,+21 20 03.9,,,,,,,,0.08,,,PNG 057.9-01.5,PK 057-01.1,He 2-447,
PN,20 20 08.70,+16 43 53.3,,,,,,-66.2,,0.02,,,IC 4997,PNG 058.3-10.9,PK 058-10.1,
PN,19 17 03.48,+25 37 26.4,,,,,,,,0.62,,,PNG 058.6+06.1,PK 058+06.1,A 57,
PN,20 01 41.97,+19 54 41.4,,,,,,+34.0,,2.50,,,PNG 058.6-05.5,WeSb 5,
PN,19 36 21.76,+23 39 47.7,,,,,,,,,,,PNG 058.9+01.3,PK 058+01.1,K 3-40,
PN,19 24 02.73,+25 18 49.1,,,,,,,,0.15,,,PNG 059.0+04.6,PK 059+04.1,K 3-34,
PN,19 48 25.00,+22 10 00.4,,,,,,,,0.13,,,PNG 059.0-01.7,PK 059-01.1,He 1-  3,
PN,19 33 46.66,+24 32 27.0,,,,,,,,,,,PNG 059.4+02.3,PK 059+02.1,K 3-37,
PN,20 50 01.97,+13 33 28.4,,,,,,-58.6,,2.12,,,PNG 059.7-18.7,PK 059-18.1,A 72,
PN,19 35 54.36,+24 54 50.3,,,,,,,,,,,PNG 059.9+02.0,PK 059+02.2,K 3-39,
PN,20 00 10.70,+21 42 57.7,,,,,,,,0.63,,,PNG 060.0-04.3,PK 060-04.1,A 68,
PN,20 12 42.79,+19 59 22.4,,,,,1.817E+03,-35.8,,0.08,,,NGC 6886,PNG 060.1-07.7,PK 060-07.2,
PN,20 11 55.86,+20 20 05.5,,,,,2.000E+03,+39.1,,0.48,,,PNG 060.3-07.3,PK 060-07.1,He 1-  5,
PN,19 38 52.21,+25 05 30.9,,,,,,,,,,,PNG 060.4+01.5,PM 1-310,
PN,19 38 08.29,+25 15 40.9,,,,,,,,0.05,,,PNG 060.5+01.8,PK 060+01.1,He 2-440,
PN,19 46 15.59,+24 11 07.1,,,,,,,,0.10,,,PNG 060.5-00.3,PK 060-00.1,K 3-45,
PN,19 59 36.08,+22 43 00.5,,,,,2.850E+02,-41.8,,6.70,,,M 27,NGC 6853,PNG 060.8-03.6,PK 060-03.1,Dumbbell Nebula,
PN,19 14 30.00,+28 40 43.0,,,,,,,,0.27,,,PNG 061.0+08.0,PK 061+08.1,K 3-27,
PN,19 32 57.51,+26 52 44.3,,,,,,,,0.12,,,PNG 061.3+03.6,PK 061+03.1,He 2-437,
PN,20 22 22.35,+20 06 18.3,,,,,1.000E+03,-8.4,,0.67,,,NGC 6905,PNG 061.4-09.5,PK 061-09.1,Blue Flash Nebula,
PN,19 39 39.50,+26 30 58.1,,,,,,+55.0,,,,,PNG 061.8+02.1,PK 061+02.1,He 2-442,
PN,16 40 18.08,+38 42 20.0,,,,,,,,,,,PNG 061.9+41.3,DdDm 1,
PN,19 11 07.18,+30 32 54.0,,,,,,-72.0,,0.67,,,NGC 6765,PNG 062.4+09.5,PK 062+09.1,
PN,19 50 28.08,+25 54 21.6,,,,,,,,0.13,,,PNG 062.4-00.2,PK 062-00.1,M 2-48,
PN,18 53 35.67,+33 01 40.3,,,,,3.950E+02,-19.2,,1.27,,,M 57,NGC 6720,PNG 063.1+13.9,PK 063+13.1,Ring Nebula,
PN,20 04 58.56,+25 26 37.1,,,,,,,,,,,PNG 063.8-03.3,PK 063-03.1,K 3-54,
PN,16 04 26.81,+40 40 56.5,,,,,,+2.7,,0.38,,,NGC 6058,PNG 064.6+48.2,PK 064+48.1,
PN,19 34 45.17,+30 30 58.7,,,,,5.850E+02,-31.4,,0.12,,,PNG 064.7+05.0,PK 064+05.1,BD+30 3639,
PN,18 50 01.64,+35 14 35.2,,,,,,-25.0,,0.28,,,PNG 064.9+15.5,PK 064+15.1,M 1-64,
PN,20 03 22.37,+27 00 54.9,,,,,,,,,,,PNG 064.9-02.1,PK 064-02.1,K 3-53,
PN,21 29 59.36,+12 10 26.5,,,,,1.155E+04,-140.6,,0.02,,,PNG 065.0-27.3,PK 065-27.1,Ps 1,
PN,20 09 04.42,+26 26 53.2,,,,,,,,0.40,,,PNG 065.1-03.5,We 1-  9,
PN,20 17 21.47,+25 21 43.5,,,,,,-22.0,,0.30,,,PNG 065.2-05.6,PK 065-05.1,He 1-  6,
PN,19 55 02.27,+29 17 21.3,,,,,2.300E+03,-5.0,,0.95,,,NGC 6842,PNG 065.9+00.5,PK 065+00.1,
PN,21 36 52.87,+12 47 18.0,,,,,1.070E+03,-87.4,,1.57,,,NGC 7094,PNG 066.7-28.2,PK 066-28.1,
PN,19 51 00.54,+31 02 30.9,,,,,,,,0.20,,,PNG 066.9+02.2,PK 066+02.1,K 4-37,
PN,20 19 38.00,+27 00 13.8,,,,,,,,0.08,,,PNG 066.9-05.2,PK 066-05.1,PC 24,
PN,20 03 11.37,+30 32 34.2,,,,,,,,,,,PNG 067.9-00.2,PK 067-00.1,K 3-52,
PN,20 13 57.81,+29 33 56.0,,,,,,,,,,,PNG 068.3-02.7,PK 068-02.1,He 2-459,
PN,19 59 17.61,+31 55 17.7,,,,,,+11.6,,0.37,,,PNG 068.6+01.1,PK 068+01.2,He 1-  4,
PN,19 56 33.94,+32 22 12.9,,,,,,,,,,,PNG 068.7+01.9,PK 068+01.1,K 4-41,
PN,19 51 52.63,+32 59 18.0,,,,,,,,0.08,,,PNG 068.7+03.0,PK 068+03.1,PC 23,
PN,19 00 27.59,+38 21 20.7,,,,,,,,,,,PNG 068.7+14.8,Sp 4-1,
PN,20 04 43.85,+31 27 26.2,,,,,,-9.0,,0.23,,,PNG 068.8-00.0,PK 068-00.1,M 1-75,
PN,19 54 00.35,+33 22 00.4,,,,,,,,,,,PNG 069.2+02.8,PK 069+02.1,K 3-49,
PN,19 50 00.11,+33 45 55.1,,,,,,,,0.38,,,PNG 069.2+03.8,PK 069+03.1,K 3-46,
