MCG-06-05-017 *          01 55 48 -35 48 14.5  2   1            2  0.7   0.4    4     1.2   0.7    56   E4                                                                  S B      L
MCG-06-05-018 *          01 55 48 -38 17 15.   3   1            3  1.0   0.3    4  2  1.2   0.7    82   FA                                                                  S C      L
MCG-06-05-019 *          01 56 18 -35 06 14.5  2   1            2  1.1   0.3    4  4  1.5   0.5    36          LA  ;2SA2                                                    S        L
MCG-06-05-020 *          01 58 00 -34 33 13.5  2   1 0.4   0.4  1                     1.9   1.0 1 103 1 EP4                                                                 SO 3  A  L
MCG-06-05-021 *          01 58 12 -34 29 13.5  2   1 0.5   0.4  1                     1.5   1.2 1       E                                                                   SO       L
MCG-06-05-022            01 58 36 -34 58 15.   3   1            2  0.6   0.4    4                              NPE ; H
MCG-06-05-023            01 58 54 -33 26 13.   3   1            2  0.9   0.9    4  1                           LP  ;1#A    , HP
MCG-06-05-024            01 58 57 -34 36 15.   3   1            2  1.0   0.3    3  2                    FC
MCG-06-05-025 *          02 03 24 -32 54 13.   3   1 0.4   0.3  1  1.0   0.9    5  1  2.1   2.1 1              N   ; DA                                                     S4       L
MCG-06-05-026            02 03 42 -38 21 15.   3   1               0.3   0.3    1                              N8
MCG-06-05-027 *          02 04 00 -37 35 15.   3   1            3  0.7   0.7    5  2  1.6   1.5                $   ; DA  R ;1#F2   ; H                                      S C      L
MCG-06-05-028 *NGC  824  02 04 42 -36 41 13.   3   1 0.4   0.2  1  1.2   1.1    46 1  1.9   1.8                N   ;1B     ,1BW    ; RFA   ,22A                             SBB      L
MCG-06-05-029 *          02 05 12 -35 22 15.5  2   1 0.2   0.2  1  0.5   0.3    4                              N   ; HPC                                                                                                                                                        1 2 18 0.8
MCG-06-05-030 *          02 05 36 -35 26 14.   3   1 0.5   0.4  1  1.2   0.4    56 2  1.3   0.5   158          F   ;91   1                                                  SO 3  A  L
MCG-06-05-031 *          02 05 48 -34 34 15.   3   1               0.5   0.3    2  2                    F                                                                                                                                                 1 3 032           1.2
MCG-06-05-032 *          02 05 48 -34 35 15.   3   1 0.15  0.15 1  0.3   0.3    4  1                           N   ; DB                                                                                                                                   1 T 033     B3    0.3
MCG-06-05-033 *          02 05 54 -34 35 15.5  2   1            2  0.3   0.1    3  2                    FA                                                                                                                                                1 T 031           1.2
MCG-06-05-034            02 05 54 -34 30 15.   3   1 0.25  0.25 1               5                              N8  ; H
MCG-06-05-035 *          02 06 24 -34 36 15.   3   1            1  0.8   0.15   2  5  1.0   0.2    74          N   ;29                                                      SO       L
MCG-06-05-036 *          02 07 42 -35 37 15.5  2   1 0.2   0.2  2  0.6   0.6    4  1  1.8   1.6   101   FC                                                                  S B      L
MCG-06-05-037 *IC 1783   02 07 48 -33 09 13.1  2   6 1.0   0.5  1  1.5   0.6    2  3  2.3   1.0     3          L   ;2#BTQ                                  R  S  12         S B      L   3299 185                     0.03 202 0.70 202
MCG-06-05-038 *NGC  854  02 09 18 -36 04 13.   3   1 0.8   0.4  1  2.0   1.0    36 2  2.5   0.9     0   FAP                                                                 S B      L
MCG-06-06-001 *          02 15 42 -35 04 15.   3   1            2  1.3   0.8    4  1  1.5   1.0 1 128          L   ; DCP                                                    S C1     L
MCG-06-06-002 *          02 17 36 -38 04 12.5  2   1 0.4   0.3  1  1.8   1.2    36 1  3.8   1.8 1  23          N8  ; LB                                                     S A      L
MCG-06-06-003 *NGC  897  02 18 54 -33 58 11.   3   1 0.7   0.5  1                     2.2   1.5 1  17   E                                                                   S A      L   4860 189
MCG-06-06-004 *          02 19 06 -34 35 15.   3   1 0.3   0.3  1  0.6   0.6    4  1  1.3   0.8   165          N3  ; HP                                                     S        L                                0.38 242 1.07 242
MCG-06-06-005            02 19 42 -34 34 16.   3   1               0.15  0.15   1                              N      K
MCG-06-06-006            02 19 54 -34 41 15.5  2   1 0.25  0.25 1  0.4   0.4    5                              N   ; HK
MCG-06-06-007 *          02 19 54 -37 43 15.   3   1 0.6   0.3  3  1.2   0.4    5  3  1.8   0.5   145   FC                                                                  S B      L
MCG-06-06-008 *IC 1811   02 28 24 -34 30 14.   3   1 0.4   0.2  1  0.7   0.6    4  2  1.4   1.0     7          NE3 ; HPB                                                    SBA      L   4821 194                                                         1 2 009           3.5
MCG-06-06-009 *IC 1813   02 28 36 -34 27 14.   3   1 0.5   0.3  1  1.1   0.6    6     1.3   0.9   102   E4                                                                  SO       L   4483 194                                                         1 D 008           3.5
MCG-06-06-010 *NGC  964  02 29 00 -36 15 12.5  2   1            1  2.0   0.5    2  4  2.5   0.6    31   FA                                                                  S 1      L   4952 194
MCG-06-06-011 *IC 1816   02 29 48 -36 54 13.   3   1 0.5   0.4  1  1.2   1.2    36 2  1.5   1.4                N84 ;91B4                                                    S 1      L
MCG-06-06-012            02 30 06 -33 26 14.5  2   1 0.3   0.3  1  0.5   0.5    46                             N   ; H
MCG-06-06-013 *          02 30 12 -35 16 12.5  2   1 0.5   0.3  2  1.5   1.0    3  2  1.9   1.0   155          L   ;1SC4   ; DB                                             S C      L
MCG-06-06-014            02 31 06 -37 04 14.5  2   1 0.2   0.2  1  0.8   0.8    4                              N8  ; HB
MCG-06-06-015 *          02 35 24 -33 08 13.   3   1            2  1.5   0.6    3  2  2.5   1.2    82          L   ; DA    2 RB                                             S C:     L
MCG-06-06-016            02 36 36 -35 01 14.5  2   1 0.4   0.4  2  1.2   1.2    4  1                           PC  ; HD
MCG-06-06-017 *NGC 1049  02 37 36 -34 29 13.59 1   3 0.4   0.4  2  1.2   1.2    4  1                           PC  ; HI                                                                                                                            F0
MCG-06-07-001 *          02 38 06 -34 41  9.04 1   3              20.0  13.0                            E                                                                   4        L                                0.08 261 0.63 261
MCG-06-07-002            02 40 18 -34 18 14.5  2   1 0.3   0.3  2  1.2   1.2    4  1                           NP3 ; HPI   ,1SI24
MCG-06-07-003 *          02 41 00 -33 00 14.5  2   1            2  1.0   0.6    3  2  1.0   0.6     7          N   ; HI    ,11A                                             S C:     L
MCG-06-07-004 *          02 46 42 -36 54 15.   3   1 0.15  0.1  3  0.9   0.9    46 1  1.4   1.0    45          NE  ; LB                                                     S C      L
MCG-06-07-005 *          02 48 18 -35 01 16.   3   1 0.15  0.1     0.2   0.1    1                              NE  ; H                                                                                                                                    1 K 006       6
MCG-06-07-006 *          02 48 24 -35 02 16.   3   1 0.15  0.1  1  0.2   0.2    5                              NE  ; H                                                                                                                                    1 K 007       6
