275.8-02.9 | +25.0   6.0 88..9285   23.6  88..9285  +
277.1-03.8 |  +3.0   4.0 88..9285   23.5  89..1542  +   25.   89..1542
277.7-03.5 |                                            28.0  89..1542
278.1-05.9 | +12.0   4.0 88..9285   18.9  88..9285  +   23.5  88..9285
279.6-03.1 |  -7.1   2.0 83...525
281.0-05.6 | +32.7   1.0 83...525
283.3+03.9 | +79.0  19.0 83...525
283.6+25.3 | -14.0   4.0 83...525   28.0  75..9041
283.8-04.2 | -23.0  20.0 83...525
283.9-01.8 | +22.0  12.0 88..9285  <10.0  88..9285
285.4-05.3 | +37.3   6.3 83...525
285.7-14.9 | -24.0   4.0 83...525   11.5  89.50036      13.5* 89..1542
286.3-04.8 | -22.0   2.0 88..9285   26.5  88..9285  +   31.0  88..9285
286.8-29.5 | +75.0  75.0 83...525
288.4+00.3 | +64.0   4.0 88..9285  < 6.0  88..9285
288.8-05.2 |  +8.0   3.0 88..9285  <10.0  88..9285
290.5+07.9 | +29.0   3.0 88..9285   14.5  88..9285  +
291.6-04.8 | +13.6   6.6 83...525
291.7+03.7 | +72.0  20.0 83...525
292.4+04.1 |                         8.0* 87.35002
292.6+01.2 | -22.0   4.0 88..9285   26.6  88..9285  +   28.0  88..9285
293.6+10.9 | -10.0   8.0 83...525
294.1+43.6 |  +9.0   2.0 88..9285   32.0  89..1542  +
294.6+04.7 | -17.0   3.0 88..9285   24.2  88..9285  +   26.5  89..1542
296.6-20.0 |  -7.0   3.0 88..9285   25.5  88..9285  +   30.0  88..9285
298.3-04.8 | +11.0   3.0 88..9285   14.1  88..9285
299.5+02.4 | -10.0  12.0 88..9285   20.0  88..9285
300.4-00.9 | -44.0  20.0 83...525
300.8-03.4 | +57.0  20.0 84..1537
302.3-01.3 |-137.   20.  90..1202
303.6+40.0 |  -6.6   3.8 83...525    4.0  82..2586
304.5-04.8 | -12.7   6.5 83...525   12.0* 76.29501
305.6-13.1 | -16.0  13.0 83...525
306.4-00.6 | -45.0  18.0 88..9285   17.5  88..9285
307.2-03.4 |  -9.2   4.3 83...525   36.0  84..1595  +   24.5  84..2514
307.5-04.9 | -55.0   5.5 83...525   10.   89..1542  +
309.0-04.2 |  -2.0  20.0 83...525
309.1-04.3 | -33.9   8.2 83...525  >40.0  89..1542  +   37.5  89..1542
309.2+01.3 | -59.0  10.0 83...525
310.3+24.7 |  -3.0   2.7 85..1535
310.7-02.9 | -30.0   2.0 88..9285  < 6.0  88..9285
311.0+02.4 | -40.0   9.0 83...525
312.3+10.5 | +40.0   4.0 88..9285   10.8  88..9285  +
315.0-00.3 | -11.0   4.0 88..9285   12.0  88..9285  +
315.1-13.0 |  -1.2   4.4 83...525   12.0* 89..1542      11.   89..1542
315.4+09.4 |-105.0  25.0 83...525
316.1+08.4 |  -8.0   4.5 83...525   12. * 89..1542  +
317.1-05.7 | -11.0  19.0 83...525
318.3-02.0 | -37.0   2.0 88..9285    7.5  88..9285      12.0  88..9285
318.4+41.4 | +36.8   3.3 83...525   36.0  84..1595
319.6+15.7 | -41.0   2.0 88..9285  < 6.0  88..9285  +   14.0  88..9285
320.1-09.6 | -46.5   3.0 83...525   11.   87.35002
320.3-28.8 | +38.0   4.5 83...525  < 6.0* 76.29501
320.9+02.0 | -29.0   9.0 83...525
321.3+02.8 | -63.0   7.0 83...525
321.3-16.7 |  -6.0   7.0 83...525
321.8+01.9 | -20.0   6.0 88..9285    7.0  88..9285
322.1-06.6 |-135.0   9.0 83...525
322.4-02.6 | -33.0   4.0 88..9285  < 6.0  88..9285  +
322.5-05.2 | +23.0   3.0 83...525
323.1-02.5 |-131.0  10.0 83...525
323.9+02.4 | -12.0  10.0 83...525
324.1+09.0 | -55.0  19.0 84..1537
324.2+02.5 | -27.0   9.0 83...525
325.4-04.0 | -46.0   9.0 83...525
325.8+04.5 | -79.0   9.0 83...525
325.8-12.8 | -91.0   9.0 83...525   21.5* 87.35002
326.0-06.5 |-128.2   6.7 83...525    4. * 87.35002
326.7+42.2 | -26.6   4.0 83...525   16.0  82..2586
327.1-01.8 | -60.0   9.0 83...525
327.1-02.2 | -73.0   9.0 83...525
327.5+13.3 |-164.0   9.0 83...525
327.8+10.0 |  +9.7   4.6 83...525   11.   89..1542  +   23.5  85..1601
327.8-01.6 | -35.0  10.0 83...525
327.8-06.1 | -39.0   9.0 83...525
327.8-07.2 | -45.0   9.0 83...525
328.9-02.4 | +62.0   4.0 88..9285  < 6.0  88..9285
329.0+01.9 | -31.0   3.0 88..9285   29.3  88..9285  +
329.3-02.8 | -30.0   3.0 88..9285   18.0  88..9285  +
329.4-02.7 |-113.0  10.0 83...525
330.6-02.1 | -40.2  10.2 83...525
330.6-03.6 | -89.3   8.2 83...525
331.0-02.7 | -70.0   9.0 83...525
331.3+16.8 |-128.3   1.7 83...525  >40.0* 76.29501
331.4-03.5 | +33.0   9.0 83...525    8.5* 87.35002
331.5-02.7 | -98.0   9.0 83...525
